dif_lifespan,length,exercise,smoking,alcohol,sugar
-0.7999999999999972,182.0,3.4,0.3,1.5,16.0
-1.4000000000000057,186.0,1.4,0.1,1.2,19.2
0.10000000000000853,197.0,1.4,0.4,0.9,15.6
-4.300000000000011,180.0,0.7,16.6,3.7,3.2
-1.3999999999999915,205.0,1.9,6.1,1.3,41.2
1.2000000000000028,191.0,2.8,5.2,1.4,32.8
-1.6000000000000085,196.0,4.1,20.6,0.8,26.0
0.29999999999999716,189.0,5.1,12.5,1.7,11.2
-5.199999999999989,194.0,1.2,19.4,0.4,30.8
-0.20000000000000284,185.0,5.5,14.6,1.1,21.2
-4.3999999999999915,170.0,3.3,17.3,0.5,24.8
-1.0,191.0,3.1,11.2,3.2,16.8
-2.5999999999999943,177.0,1.6,13.6,0.7,29.2
-2.6000000000000085,189.0,3.3,18.4,3.8,24.8
-5.1000000000000085,171.0,0.5,11.7,0.3,24.4
-2.8999999999999915,183.0,1.2,4.3,3.9,18.4
-3.6000000000000085,165.0,0.6,11.8,0.4,36.4
-4.5,177.0,0.4,20.9,5.3,28.8
-1.2999999999999972,197.0,3.1,6.0,6.0,38.8
-1.7000000000000028,176.0,1.1,6.9,1.8,30.4
-0.10000000000000853,177.0,3.9,20.4,1.0,28.4
-5.6000000000000085,192.0,2.5,19.7,2.1,13.6
0.6000000000000085,181.0,4.0,4.7,0.9,29.6
0.7999999999999972,180.0,2.8,0.3,0.7,34.4
1.0,170.0,2.2,0.5,0.9,17.6
-1.7999999999999972,206.0,3.1,16.5,4.9,37.2
-4.200000000000003,199.0,1.7,11.7,0.5,46.4
1.2999999999999972,178.0,3.2,3.1,3.7,31.6
0.3999999999999915,173.0,3.4,1.4,0.4,27.2
0.29999999999999716,166.0,4.3,2.8,5.1,16.0
-1.9000000000000057,192.0,4.7,16.1,1.3,34.8
-1.7000000000000028,178.0,1.7,7.5,4.5,8.0
-0.7000000000000028,172.0,4.6,6.6,1.0,33.2
-4.0,173.0,3.3,20.1,4.2,50.0
-4.200000000000003,173.0,1.4,21.0,0.2,27.6
-1.0,176.0,1.8,4.8,0.7,13.6
-4.0,180.0,1.5,14.3,0.9,8.0
-1.2999999999999972,190.0,2.7,9.8,0.7,35.2
-0.5999999999999943,202.0,2.2,5.6,1.8,33.6
-1.8000000000000114,205.0,2.6,8.6,0.9,4.8
-2.1000000000000085,195.0,0.4,2.7,3.6,9.2
-3.0,208.0,1.1,8.9,1.8,33.6
-1.2999999999999972,180.0,1.5,0.5,0.9,34.4
-0.29999999999999716,173.0,0.1,0.3,0.7,11.6
-2.299999999999997,183.0,1.4,10.8,1.0,30.4
-0.4000000000000057,161.0,2.9,6.3,5.8,42.8
-3.0999999999999943,195.0,1.8,14.8,0.9,31.6
-3.3000000000000114,181.0,0.1,21.8,1.5,20.8
-3.4000000000000057,189.0,1.9,13.3,0.6,29.2
-4.700000000000003,173.0,0.7,14.2,0.6,15.2
-3.0,170.0,1.0,0.4,5.1,38.4
-3.299999999999997,201.0,1.7,10.5,0.9,14.4
-4.6000000000000085,170.0,1.8,8.6,5.8,30.4
-4.0,198.0,1.7,21.2,4.8,16.0
-3.0,170.0,3.2,18.1,0.9,40.4
-1.2999999999999972,177.0,2.0,16.6,2.7,23.6
-7.900000000000006,176.0,1.5,21.2,3.3,26.4
-3.0999999999999943,161.0,1.9,4.7,2.9,30.4
-3.9000000000000057,197.0,3.1,15.4,4.6,19.2
-1.7999999999999972,208.0,0.9,3.7,3.8,26.8
-4.0,184.0,0.4,15.1,3.3,16.4
-0.20000000000000284,192.0,2.3,0.1,4.2,17.2
-4.599999999999994,206.0,0.6,14.4,2.8,17.2
-0.6000000000000085,197.0,3.7,1.7,4.5,15.6
-3.1000000000000085,177.0,3.1,17.4,1.1,9.6
-5.099999999999994,202.0,2.3,20.8,0.5,30.8
0.20000000000000284,182.0,2.0,0.0,4.9,27.6
-3.3999999999999915,201.0,3.7,19.9,1.4,46.0
0.4000000000000057,189.0,4.9,10.1,5.1,24.4
2.799999999999997,195.0,3.5,0.0,1.8,10.8
3.200000000000003,193.0,4.6,5.7,0.6,16.0
-6.700000000000003,184.0,1.7,20.8,0.6,35.6
-0.7000000000000028,172.0,0.7,2.2,0.4,22.0
-3.5,178.0,0.4,6.1,4.1,24.0
-3.8000000000000114,194.0,0.6,9.6,4.1,28.8
-4.8999999999999915,201.0,2.2,17.2,4.2,18.0
-4.799999999999997,199.0,1.4,19.5,1.6,36.8
-1.8999999999999915,177.0,3.0,11.9,1.0,29.2
2.0999999999999943,181.0,3.0,0.1,1.8,19.2
-1.5,194.0,1.7,2.9,3.4,46.4
-2.8999999999999915,184.0,2.7,18.0,0.2,13.6
-1.5999999999999943,196.0,3.3,15.2,0.7,27.2
-6.799999999999997,181.0,2.8,19.3,0.9,38.0
0.10000000000000853,206.0,2.6,1.8,3.1,24.0
-2.5,207.0,3.1,12.7,4.2,22.4
-1.1000000000000085,184.0,2.9,6.7,0.4,34.8
-1.7999999999999972,182.0,3.1,7.4,4.0,44.8
-5.400000000000006,179.0,3.0,17.2,5.8,19.2
-3.9000000000000057,188.0,2.0,9.9,2.3,43.6
-1.0,199.0,0.3,0.7,5.6,31.2
0.29999999999999716,172.0,2.2,0.2,0.5,18.0
-4.299999999999997,213.0,1.2,21.9,0.3,19.6
0.3999999999999915,178.0,2.4,0.4,5.3,31.6
-2.1000000000000085,190.0,1.7,16.0,3.9,19.2
2.200000000000003,165.0,4.6,2.9,0.3,8.0
0.0,170.0,1.7,0.1,0.7,44.0
-1.0,180.0,0.8,5.5,4.4,20.0
-1.8999999999999915,173.0,3.6,9.5,1.7,51.2
-0.30000000000001137,180.0,2.4,2.0,4.1,26.0
2.8000000000000114,161.0,3.6,4.6,0.5,32.4
-0.29999999999999716,174.0,4.1,13.9,0.7,43.6
0.09999999999999432,189.0,2.5,21.3,0.3,29.2
-2.200000000000003,200.0,1.4,6.9,0.6,19.6
-5.0,160.0,3.3,20.8,0.4,36.4
0.0,180.0,3.5,2.8,5.7,33.6
2.299999999999997,200.0,4.2,0.8,1.0,35.2
-2.4000000000000057,190.0,2.6,11.0,1.4,11.6
-4.5,170.0,4.8,15.9,3.0,36.0
0.20000000000000284,186.0,2.1,1.9,1.8,27.2
-2.5,185.0,2.6,5.9,0.0,19.6
-3.5999999999999943,162.0,2.7,16.0,5.1,45.6
-6.599999999999994,178.0,1.6,19.7,0.5,23.6
-2.200000000000003,181.0,3.5,22.0,3.4,18.8
-2.0999999999999943,199.0,5.3,17.6,0.8,25.6
-4.599999999999994,195.0,1.1,13.5,4.0,29.6
-2.0,188.0,3.3,15.1,4.2,43.2
-5.299999999999997,167.0,2.1,11.9,1.8,32.4
-3.1000000000000085,167.0,2.0,1.9,4.1,24.8
-0.9000000000000057,188.0,2.4,4.0,0.5,23.2
-1.2999999999999972,170.0,2.3,1.0,4.4,29.6
-4.099999999999994,196.0,1.6,13.2,3.7,30.4
-4.599999999999994,190.0,0.7,21.3,0.4,20.8
-3.6000000000000085,192.0,4.4,20.8,4.3,21.2
-4.299999999999997,192.0,1.6,14.9,0.7,12.0
-0.7999999999999972,173.0,1.0,4.5,4.6,27.2
-3.8000000000000114,187.0,0.6,17.5,0.4,27.6
-2.200000000000003,175.0,4.4,15.1,0.2,22.4
-4.1000000000000085,176.0,0.4,8.9,2.3,24.8
-2.3000000000000114,183.0,1.5,5.4,2.5,26.0
-0.8999999999999915,170.0,1.7,6.5,5.5,24.8
-3.1999999999999886,176.0,1.5,5.1,0.6,16.0
-2.200000000000003,177.0,1.8,10.0,0.3,26.4
-4.6000000000000085,172.0,0.8,14.2,0.1,21.6
-0.9000000000000057,208.0,2.9,18.2,1.0,22.0
-3.0999999999999943,168.0,2.0,14.5,2.3,45.2
-3.299999999999997,205.0,3.0,20.9,0.3,40.4
-2.9000000000000057,188.0,3.6,8.9,4.5,30.4
-1.7000000000000028,196.0,2.1,10.9,0.1,32.4
0.0,179.0,3.9,6.6,3.5,36.8
-1.9000000000000057,167.0,3.9,11.8,5.2,27.6
-3.6000000000000085,181.0,2.5,14.7,1.0,24.0
0.5999999999999943,182.0,3.1,0.0,5.6,18.8
-8.699999999999989,177.0,1.7,21.2,4.1,32.8
-4.1000000000000085,190.0,1.3,17.8,0.5,29.6
-5.799999999999997,192.0,1.8,20.6,2.1,29.2
-1.0999999999999943,180.0,4.1,19.3,0.9,6.8
0.09999999999999432,173.0,1.4,0.7,0.5,33.6
-6.200000000000003,170.0,2.2,18.9,0.3,46.8
-0.7999999999999972,184.0,2.5,12.0,1.9,14.8
-5.300000000000011,191.0,1.3,16.4,4.0,20.0
-1.5,197.0,5.0,20.7,0.6,31.2
0.19999999999998863,183.0,3.9,5.6,4.2,17.2
-4.0,169.0,1.8,20.2,2.6,9.2
-1.0999999999999943,185.0,1.8,0.6,1.3,44.8
-3.299999999999997,167.0,1.2,7.0,2.0,13.2
-7.0,174.0,1.6,21.2,5.2,47.2
0.5,205.0,3.6,6.3,1.4,44.8
-2.1999999999999886,206.0,0.9,11.2,0.5,29.2
0.4000000000000057,192.0,3.6,5.2,3.9,33.2
-0.3999999999999915,183.0,2.9,11.3,0.4,32.4
-0.8999999999999915,208.0,1.7,3.5,2.3,14.8
-1.1000000000000085,193.0,3.9,3.8,3.4,44.8
0.09999999999999432,194.0,3.0,8.1,1.4,17.2
-7.900000000000006,190.0,1.8,21.4,0.4,40.8
-3.700000000000003,175.0,2.2,20.2,4.6,24.4
-2.700000000000003,180.0,4.3,13.5,3.8,12.8
-5.400000000000006,169.0,1.9,11.2,3.9,36.0
3.299999999999997,192.0,4.6,0.3,0.6,34.8
1.5,183.0,4.6,3.9,3.4,32.0
-1.2000000000000028,193.0,3.1,11.9,2.4,27.6
1.2999999999999972,197.0,3.3,0.6,4.3,18.8
-3.700000000000003,183.0,1.1,13.2,2.2,37.6
-3.700000000000003,198.0,3.2,15.7,3.3,30.4
-5.200000000000003,167.0,3.0,18.6,2.0,22.4
-8.100000000000009,179.0,1.3,20.3,0.6,23.6
-3.0,166.0,1.8,16.9,4.3,18.0
-3.4000000000000057,212.0,3.6,14.6,0.6,26.8
-1.7999999999999972,188.0,2.3,6.1,0.4,21.6
-2.3999999999999915,200.0,1.3,7.0,2.3,27.2
-4.5,186.0,3.3,15.3,0.5,20.0
-3.5,189.0,2.6,10.6,5.3,36.8
0.9000000000000057,158.0,4.1,2.0,4.8,21.6
-6.099999999999994,194.0,1.5,13.9,3.8,14.8
-1.9000000000000057,201.0,2.2,6.3,2.5,28.8
-2.0999999999999943,188.0,2.8,13.2,0.1,20.0
-1.6000000000000085,181.0,1.8,7.9,0.3,30.4
-4.399999999999999,197.0,2.7,21.3,5.5,28.8
-1.1000000000000085,169.0,2.3,7.0,3.6,30.0
-0.5,163.0,2.0,1.6,5.9,31.6
-1.8999999999999915,175.0,3.0,8.0,1.2,14.8
-0.7999999999999972,195.0,1.2,2.0,1.2,32.8
-2.700000000000003,162.0,1.5,16.1,0.4,8.8
-2.9000000000000057,176.0,2.4,9.6,0.5,30.4
-0.29999999999999716,190.0,1.3,2.6,1.2,30.8
-1.2000000000000028,182.0,4.3,0.1,3.8,16.0
-4.200000000000003,204.0,2.0,14.9,5.7,30.8
-3.3000000000000114,184.0,1.3,10.9,1.3,44.8
-1.9000000000000057,197.0,1.6,7.5,0.6,11.2
2.5,181.0,4.0,0.6,3.7,19.6
0.20000000000000284,190.0,2.1,1.5,0.8,28.0
0.7999999999999972,182.0,2.5,0.4,1.2,14.4
-5.099999999999994,189.0,3.1,19.7,1.3,44.8
-0.6000000000000085,200.0,1.4,0.1,2.0,42.0
-2.5,214.0,3.6,13.0,0.6,34.0
1.7999999999999972,191.0,3.8,3.7,0.7,18.4
-1.2000000000000028,180.0,2.7,7.3,0.4,33.6
-2.5,193.0,0.8,9.3,0.2,28.0
-5.5,172.0,0.2,19.5,1.0,28.0
1.7000000000000028,167.0,2.9,0.9,0.6,19.6
-0.20000000000000284,193.0,2.9,8.1,0.6,40.4
1.0999999999999943,201.0,3.9,0.1,4.4,21.6
0.9000000000000057,177.0,2.0,1.5,2.1,16.8
-4.700000000000003,168.0,2.7,11.2,2.2,26.4
-5.5,178.0,1.3,15.3,1.4,26.4
-2.0,192.0,4.7,16.9,4.0,18.8
-1.0,183.0,1.6,6.0,0.7,17.2
-1.5999999999999943,167.0,1.7,4.9,1.2,44.0
-2.5,172.0,0.3,7.3,0.5,22.4
-6.1000000000000085,192.0,0.7,21.9,0.9,20.8
1.5,191.0,3.8,8.2,0.4,34.0
-0.20000000000000284,187.0,2.3,4.5,1.4,17.2
-5.599999999999994,157.0,2.3,19.4,5.1,48.8
-0.5,194.0,1.5,9.7,5.0,24.8
-3.700000000000003,188.0,2.1,17.5,3.6,44.8
-2.4000000000000057,184.0,3.0,16.4,0.7,23.2
-0.09999999999999432,199.0,2.3,5.6,5.0,44.0
-5.0,197.0,1.2,21.4,0.5,15.6
-2.0999999999999943,163.0,2.3,13.2,0.4,24.8
-1.6000000000000085,187.0,3.3,10.2,0.5,14.8
-4.200000000000003,203.0,1.4,17.2,0.8,20.8
-3.9000000000000057,189.0,1.4,9.5,2.3,35.2
-3.700000000000003,180.0,0.2,8.4,1.6,22.4
2.700000000000003,185.0,4.7,0.0,0.1,33.2
-5.6000000000000085,192.0,0.9,20.1,0.9,31.6
-1.5,166.0,1.0,1.9,0.6,13.2
1.2000000000000028,208.0,2.7,0.1,2.2,21.6
-1.5,170.0,2.0,9.2,2.5,43.2
-2.200000000000003,172.0,2.3,11.2,5.2,18.4
1.7000000000000028,190.0,3.9,0.3,1.6,19.2
-3.4000000000000057,189.0,3.4,16.1,0.6,26.8
-3.9000000000000057,188.0,2.3,14.9,1.3,23.2
-5.3999999999999915,187.0,1.4,18.8,3.7,24.4
-1.7999999999999972,190.0,1.3,6.1,1.3,42.8
-4.3999999999999915,173.0,2.8,19.5,1.9,28.4
-0.5,176.0,2.6,7.9,0.4,15.6
-4.700000000000003,177.0,1.4,14.9,0.4,32.4
-4.799999999999997,156.0,1.4,3.5,3.3,34.4
-2.8000000000000114,185.0,2.0,17.5,0.4,28.8
-0.7999999999999972,200.0,2.4,3.7,4.8,42.8
-0.10000000000000853,201.0,1.6,4.5,0.4,11.2
0.20000000000000284,202.0,3.0,1.3,3.3,24.4
-3.5999999999999943,176.0,0.4,8.7,4.7,14.8
1.5999999999999943,190.0,2.7,0.1,0.2,23.2
-1.2000000000000028,188.0,1.5,5.5,4.0,16.8
-1.6999999999999886,213.0,2.9,8.5,3.0,20.0
-3.0999999999999943,179.0,1.8,16.8,1.9,24.0
-8.0,181.0,2.7,20.4,5.5,32.8
-5.5,199.0,3.4,22.1,1.6,12.8
-1.7000000000000028,170.0,2.6,10.0,1.0,55.2
2.0999999999999943,174.0,3.0,2.4,0.6,30.0
-0.4000000000000057,177.0,2.1,7.5,0.3,14.4
-3.700000000000003,201.0,2.5,11.9,0.3,41.6
-1.5,181.0,2.5,9.1,0.9,12.0
-1.3000000000000114,167.0,4.0,5.1,4.8,10.0
-2.0999999999999943,183.0,1.7,6.5,0.7,48.8
-0.8999999999999915,182.0,1.2,0.4,4.5,38.4
-0.4000000000000057,176.0,5.3,15.2,0.8,24.8
1.0999999999999943,177.0,1.6,0.9,0.2,14.0
-3.700000000000003,163.0,1.1,4.7,0.4,49.2
-2.8999999999999986,178.0,2.1,15.6,0.5,34.8
-2.0999999999999943,172.0,2.4,2.5,2.2,33.2
-0.8000000000000114,205.0,2.2,0.2,5.0,42.0
-6.5,174.0,1.6,19.6,0.3,24.8
-0.09999999999999432,185.0,2.2,5.4,2.1,10.0
0.7999999999999972,196.0,2.3,1.6,0.5,19.2
-0.6000000000000085,180.0,3.2,0.4,0.8,24.8
-0.9000000000000057,205.0,1.7,5.3,2.0,17.2
-1.3999999999999915,198.0,2.3,19.4,0.8,26.0
-1.6000000000000085,192.0,2.8,3.0,5.2,27.6
-0.30000000000001137,182.0,2.3,3.4,5.7,12.8
-0.20000000000000284,186.0,1.1,0.4,3.7,28.8
-4.3999999999999915,194.0,1.2,21.0,4.7,14.8
2.6999999999999886,207.0,3.9,0.8,0.6,17.6
4.0,174.0,5.4,0.0,0.5,11.2
-2.6999999999999886,195.0,2.1,6.7,0.6,30.8
0.7999999999999972,179.0,2.5,6.8,1.6,19.2
-4.799999999999997,200.0,0.4,9.9,4.6,26.8
0.5999999999999943,186.0,2.5,3.0,1.4,19.6
2.0,198.0,4.5,2.4,0.2,26.8
-6.3999999999999915,193.0,1.5,15.6,1.7,20.0
0.7000000000000028,191.0,1.4,0.1,0.6,22.4
0.6000000000000085,194.0,2.4,2.8,0.3,26.8
-1.0,190.0,3.0,5.5,0.4,43.6
-4.200000000000003,171.0,2.1,11.8,0.3,26.4
-7.5,162.0,1.7,10.1,0.4,10.4
3.4000000000000057,178.0,4.5,0.0,0.7,18.0
-4.0,185.0,1.3,0.3,5.0,17.2
-0.4000000000000057,183.0,1.8,6.7,0.3,4.0
-3.700000000000003,199.0,2.5,13.1,4.7,3.6
-1.0,183.0,3.3,0.5,1.0,18.8
-3.6000000000000085,175.0,2.7,21.9,0.5,33.6
0.0,158.0,1.5,0.0,1.2,29.6
-7.700000000000003,169.0,0.5,18.0,3.8,33.2
0.10000000000000853,185.0,2.3,0.2,5.1,21.2
-3.1000000000000085,165.0,1.6,9.5,0.6,31.2
-2.5,197.0,0.1,0.1,6.0,14.4
-2.0,193.0,2.3,10.4,1.5,18.8
-1.1999999999999886,192.0,0.3,6.0,4.8,21.6
-1.2000000000000028,166.0,3.4,1.9,0.3,40.4
-5.0,178.0,0.1,19.0,4.8,18.8
0.7999999999999972,208.0,2.5,6.6,0.9,14.8
-6.900000000000006,196.0,2.4,19.5,1.0,36.8
-2.299999999999997,197.0,1.5,15.3,0.5,8.4
0.0,172.0,2.4,0.1,1.1,26.4
-1.8999999999999915,159.0,2.2,0.6,1.7,38.8
-0.4000000000000057,191.0,2.3,0.3,1.2,40.4
-5.3999999999999915,170.0,0.2,13.6,4.6,18.0
-3.8999999999999915,188.0,4.2,17.6,0.6,33.6
-6.599999999999994,178.0,3.5,17.1,4.0,33.6
-1.4000000000000057,175.0,1.0,2.9,1.6,33.2
-3.200000000000003,193.0,2.0,13.3,3.0,27.2
-0.10000000000000853,185.0,1.9,2.3,0.3,54.8
-1.3999999999999915,208.0,2.5,5.9,2.2,33.6
-4.0,186.0,0.8,8.7,0.8,24.4
-1.8999999999999915,202.0,1.0,7.1,5.8,51.6
-5.700000000000003,163.0,1.7,17.2,2.6,15.6
-1.8000000000000114,162.0,1.7,2.3,0.1,39.6
-2.200000000000003,185.0,2.2,13.2,0.1,11.6
-0.7999999999999972,188.0,4.2,18.8,1.2,8.8
0.19999999999998863,195.0,3.0,5.5,1.9,22.4
-4.200000000000003,168.0,2.8,15.5,0.3,37.2
-2.9000000000000057,172.0,0.8,21.7,0.6,38.0
1.3000000000000114,193.0,2.9,1.1,1.9,36.4
-4.5,177.0,1.5,14.3,1.1,30.0
-1.7999999999999972,181.0,1.4,9.9,0.1,14.8
-2.200000000000003,176.0,2.0,8.9,2.3,15.2
0.0,159.0,3.5,0.1,0.7,28.8
0.09999999999999432,169.0,3.4,12.3,0.5,15.2
-0.6000000000000085,164.0,2.2,0.5,4.5,18.8
-4.0,188.0,2.3,17.1,0.4,17.2
-2.3999999999999915,170.0,1.2,0.2,1.2,18.4
-0.9000000000000057,187.0,1.8,6.0,0.9,18.4
-3.5,184.0,2.7,21.2,2.1,27.6
-0.20000000000000284,207.0,1.2,0.7,0.2,34.0
-2.799999999999997,201.0,1.6,17.0,4.6,46.0
-2.700000000000003,186.0,1.7,14.8,0.8,20.0
0.5999999999999943,166.0,2.5,0.2,0.3,28.4
-2.799999999999997,170.0,2.1,16.1,0.4,38.8
2.5999999999999943,187.0,5.1,6.1,0.5,46.4
-1.9000000000000057,181.0,5.4,14.3,3.3,23.6
0.6000000000000085,168.0,1.5,0.1,5.2,44.0
-7.299999999999997,177.0,2.3,15.6,5.7,16.0
-2.5,162.0,1.6,13.2,0.7,28.4
0.6000000000000085,193.0,4.1,11.9,4.5,14.0
-4.0,188.0,2.3,15.0,0.3,32.4
-3.5,167.0,1.4,10.0,4.0,21.2
-4.599999999999994,177.0,2.1,20.7,0.8,44.8
-2.299999999999997,192.0,1.6,6.3,1.2,38.4
0.8999999999999915,196.0,2.8,1.8,0.9,20.4
-5.3999999999999915,202.0,3.4,20.5,0.5,32.8
-5.5,201.0,1.4,20.0,4.7,34.4
-0.9000000000000057,173.0,1.3,0.3,2.3,37.6
-1.0,181.0,1.4,3.5,4.1,14.8
0.7000000000000028,193.0,1.8,1.2,1.3,20.0
-4.5,184.0,3.9,17.1,1.7,52.8
0.5,185.0,2.2,3.9,0.6,17.2
-3.0999999999999943,187.0,3.2,12.9,1.0,36.0
-2.799999999999997,201.0,4.8,11.0,4.5,24.4
-2.0999999999999943,189.0,1.7,15.3,0.4,32.4
-1.2999999999999972,160.0,3.5,11.6,2.3,19.2
-2.5999999999999943,200.0,4.3,12.6,3.1,31.6
4.3999999999999915,174.0,4.2,1.7,1.2,39.6
-1.4000000000000057,213.0,1.7,14.0,0.2,24.4
-3.5,186.0,1.7,19.4,0.7,28.8
-1.8000000000000114,180.0,2.9,4.4,3.6,31.2
2.0999999999999943,167.0,4.5,4.4,0.3,40.0
-4.299999999999997,178.0,1.5,21.7,1.3,30.8
-1.8999999999999915,182.0,1.8,16.2,1.3,10.0
-8.599999999999994,180.0,1.1,19.5,5.4,24.8
3.3999999999999915,160.0,3.5,0.0,0.0,14.8
-0.29999999999999716,188.0,2.3,4.5,1.3,24.4
0.7999999999999972,213.0,1.7,0.7,2.4,22.0
-9.700000000000003,177.0,0.1,19.9,5.9,18.0
-1.4000000000000057,175.0,0.5,0.2,0.4,11.6
-0.8999999999999915,186.0,2.6,3.6,2.1,27.2
-0.09999999999999432,200.0,2.1,4.7,1.4,33.6
-1.4000000000000057,200.0,0.7,6.3,3.1,12.0
0.29999999999999716,200.0,1.8,0.3,0.5,23.2
-6.6000000000000085,194.0,1.3,19.6,4.6,32.4
-2.0,213.0,0.7,11.5,0.5,24.0
-3.5,195.0,1.7,15.7,1.1,42.8
-0.5,169.0,2.6,0.3,1.6,24.0
-1.2000000000000028,199.0,2.8,11.2,5.3,18.0
-1.1000000000000085,213.0,1.4,6.7,1.2,10.0
0.0,173.0,1.7,2.3,1.3,39.2
-3.200000000000003,184.0,2.4,14.5,0.8,17.2
-1.0,199.0,1.4,2.5,1.1,42.4
-1.7999999999999972,196.0,2.6,6.8,3.8,34.8
-5.099999999999994,194.0,4.4,18.3,0.8,13.6
-5.299999999999997,195.0,2.3,20.9,0.7,25.2
-0.30000000000001137,172.0,1.9,0.3,2.7,32.8
-0.7999999999999972,184.0,3.6,7.9,2.4,20.8
-0.6000000000000085,201.0,2.8,21.8,0.3,13.2
3.5,197.0,3.6,1.1,0.3,14.4
-4.400000000000006,160.0,1.7,14.4,5.1,18.8
-1.0,192.0,1.8,4.1,0.3,10.4
-5.199999999999989,184.0,2.5,11.9,0.9,39.6
-3.8999999999999915,172.0,1.7,15.3,3.9,12.0
0.7000000000000028,185.0,1.9,0.4,4.2,16.0
-2.0,173.0,2.7,0.1,5.0,24.8
-4.299999999999997,180.0,2.1,10.6,1.9,36.8
-5.300000000000011,186.0,1.7,16.1,3.8,23.6
-1.6000000000000085,160.0,2.8,10.8,4.7,15.2
-2.9000000000000057,176.0,1.5,11.4,0.4,30.0
-1.5,168.0,2.4,12.6,4.7,34.8
-2.5,188.0,1.4,18.4,0.2,21.6
-6.3999999999999915,186.0,2.2,22.1,4.0,34.8
0.4000000000000057,173.0,3.9,1.1,0.3,42.8
-1.9000000000000057,193.0,0.6,7.7,0.9,25.2
-2.0,190.0,2.0,13.2,3.5,20.4
0.5,196.0,3.8,0.6,4.8,47.6
-1.0999999999999943,167.0,3.1,0.7,0.9,23.6
-1.2000000000000028,191.0,1.5,0.1,5.8,29.2
0.20000000000000284,203.0,2.3,0.6,5.4,15.6
-5.5,197.0,2.0,21.6,0.1,46.4
-2.4000000000000057,191.0,1.4,8.5,2.3,17.2
-1.5,198.0,1.2,4.0,0.9,39.6
-5.0,200.0,1.0,20.2,5.2,13.2
-1.2000000000000028,172.0,3.2,9.4,4.5,22.0
-3.299999999999997,174.0,1.4,14.9,0.7,45.6
2.0,180.0,4.3,5.1,0.6,12.8
-4.5,176.0,1.7,17.7,3.2,13.6
-2.6000000000000085,194.0,1.2,5.4,2.2,36.8
0.20000000000000284,198.0,3.9,1.7,0.4,24.8
-2.299999999999997,190.0,1.9,14.2,0.5,30.4
0.0,180.0,2.1,0.3,3.1,11.2
-5.6000000000000085,190.0,3.9,17.5,1.1,23.6
-0.09999999999999432,185.0,1.6,0.6,4.0,35.6
-5.5,170.0,2.6,19.7,0.2,10.4
-0.4000000000000057,172.0,3.1,0.6,5.8,54.0
0.4000000000000057,172.0,3.3,0.1,0.3,18.8
-0.10000000000000853,174.0,2.0,0.7,0.4,24.4
-2.0,200.0,3.2,10.5,1.7,35.6
1.2000000000000028,187.0,1.7,0.1,0.4,23.2
-1.7000000000000028,173.0,3.1,17.8,1.6,19.2
0.4000000000000057,170.0,2.7,0.1,2.7,16.0
-5.0,193.0,1.3,19.5,3.1,16.8
-1.4000000000000057,192.0,1.9,2.2,0.9,28.8
-0.8999999999999915,203.0,2.1,2.0,5.2,3.2
-0.19999999999998863,176.0,2.1,8.3,0.7,8.8
0.4000000000000057,183.0,1.1,0.1,0.6,32.4
-0.29999999999999716,185.0,2.6,6.5,0.5,18.0
-5.799999999999997,166.0,1.4,18.6,3.9,34.4
-3.4000000000000057,179.0,2.0,4.5,5.6,23.2
-1.7999999999999972,186.0,3.3,21.4,0.6,28.4
0.4000000000000057,165.0,4.7,5.6,1.0,33.2
-1.4000000000000057,174.0,1.9,3.8,6.0,8.8
-0.29999999999999716,186.0,2.5,0.4,5.9,45.6
2.0,177.0,2.8,0.2,2.0,8.4
-2.799999999999997,189.0,0.4,11.3,1.9,13.6
-2.6999999999999886,164.0,4.5,16.1,0.3,30.4
-1.3999999999999915,175.0,3.0,14.8,1.3,16.0
-4.6000000000000085,174.0,2.5,20.9,0.7,44.8
-2.5,184.0,2.5,13.1,2.3,47.2
-4.800000000000011,190.0,1.1,15.9,1.6,6.8
1.4000000000000057,182.0,2.4,0.4,5.1,15.2
-0.7000000000000028,187.0,4.2,8.2,2.5,27.6
-1.3000000000000114,193.0,1.7,16.1,0.5,25.6
1.0999999999999943,195.0,5.0,11.5,3.9,19.6
-4.099999999999994,171.0,2.0,19.8,0.6,53.2
0.0,179.0,4.2,19.6,0.5,28.4
-4.799999999999997,179.0,1.9,17.2,1.6,16.8
-2.6000000000000085,193.0,0.8,9.6,0.5,28.0
-6.400000000000006,175.0,0.7,19.1,5.4,3.2
-3.299999999999997,172.0,0.8,9.3,1.7,13.6
-2.6000000000000085,211.0,0.6,14.1,0.6,46.4
-0.7000000000000028,189.0,2.9,3.2,3.3,37.2
-3.4000000000000057,180.0,1.7,10.0,3.1,22.8
0.5999999999999943,175.0,4.1,4.9,4.4,15.2
-7.800000000000011,168.0,2.0,20.7,4.3,38.4
0.7999999999999972,191.0,1.9,0.1,0.4,32.4
0.4000000000000057,183.0,1.5,0.4,0.6,19.6
0.20000000000000284,203.0,3.7,5.1,1.2,16.0
-0.20000000000000284,195.0,3.3,3.2,0.7,27.2
-8.0,180.0,0.4,15.9,5.6,29.6
1.6000000000000085,187.0,3.6,5.8,0.5,34.8
-4.799999999999997,160.0,1.0,20.7,3.5,19.2
-1.2999999999999972,205.0,1.6,7.0,0.6,18.4
-2.799999999999997,207.0,2.7,21.4,0.5,18.0
