lifespan,genetic,length,mass,alcohol,bmi norm under,bmi norm over
87.4,87.9,193.0,85.1,1.3,0.0,0.0
76.1,81.4,189.0,61.3,1.4,-1.3392262254696128,0.0
97.7,96.9,166.0,88.9,0.5,0.0,7.261576426186679
73.8,77.5,179.0,87.8,0.5,0.0,2.4023906869323675
93.2,94.1,170.0,73.1,4.5,0.0,0.29411764705882604
84.1,82.3,170.0,109.7,0.2,0.0,12.958477508650525
85.7,82.7,204.0,107.1,0.8,0.0,0.735294117647058
81.8,84.6,191.0,69.5,5.2,0.0,0.0
87.7,87.8,160.0,59.9,1.4,0.0,0.0
77.1,80.6,174.0,112.0,4.3,0.0,11.992997753996562
86.6,88.7,205.0,113.5,1.3,0.0,2.0077334919690664
80.8,84.8,179.0,86.8,1.4,0.0,2.0902905652133192
84.0,83.2,191.0,104.1,5.0,0.0,3.535401990077027
83.6,85.2,157.0,59.2,5.8,0.0,0.0
89.4,89.2,178.0,102.2,1.9,0.0,7.25602827925767
84.8,86.1,185.0,60.0,2.0,-0.968955441928415,0.0
82.1,86.0,173.0,69.5,1.8,0.0,0.0
82.5,82.7,189.0,95.7,0.2,0.0,1.7909632988998077
75.2,78.0,213.0,102.6,3.9,0.0,0.0
74.4,79.4,200.0,66.1,2.6,-1.9750000000000014,0.0
100.4,100.1,193.0,60.6,0.9,-2.2311068753523564,0.0
77.3,79.8,186.0,119.6,0.3,0.0,9.5704705746329
67.2,79.5,157.0,158.0,1.8,0.0,39.09996348736257
95.4,99.1,170.0,112.9,0.7,0.0,14.065743944636687
100.3,100.1,175.0,78.2,2.6,0.0,0.534693877551021
76.1,76.4,167.0,88.8,1.2,0.0,6.840510595575317
76.4,77.3,195.0,86.1,5.0,0.0,0.0
78.4,80.1,187.0,66.9,2.5,0.0,0.0
65.6,65.6,180.0,56.0,3.3,-1.2160493827160508,0.0
72.9,79.7,166.0,153.9,4.4,0.0,30.849905646683126
90.5,88.5,166.0,51.5,5.2,0.0,0.0
84.1,85.7,170.0,79.0,0.4,0.0,2.3356401384083085
85.1,85.8,172.0,93.0,0.7,0.0,6.435911303407252
79.5,79.1,182.0,95.4,1.1,0.0,3.8008694602101194
78.3,79.0,189.0,103.0,2.0,0.0,3.834579099129364
76.4,77.7,165.0,68.4,4.8,0.0,0.12396694214876547
79.6,78.8,181.0,65.2,0.8,0.0,0.0
84.9,84.8,207.0,102.9,2.5,0.0,0.0
84.2,85.0,188.0,82.7,5.0,0.0,0.0
81.9,84.4,203.0,58.2,5.3,-4.376871557184106,0.0
77.1,80.8,167.0,103.2,0.1,0.0,12.003836638101042
69.3,72.8,187.0,64.7,3.8,0.0,0.0
82.1,79.2,213.0,120.1,0.7,0.0,1.4718199651744612
69.1,74.1,167.0,145.9,3.5,0.0,27.314532611423864
70.5,75.0,203.0,104.6,0.2,0.0,0.3828047271227213
73.9,80.0,183.0,115.6,4.1,0.0,9.518797216996617
61.4,64.1,188.0,98.9,5.4,0.0,2.982118605703942
77.5,79.2,185.0,117.4,0.2,0.0,9.302410518626736
86.4,90.3,177.0,81.4,5.2,0.0,0.982316703373872
82.1,81.4,207.0,74.4,0.5,-1.136700973184901,0.0
83.7,89.1,194.0,135.3,4.8,0.0,10.949622701668616
81.5,83.9,188.0,78.1,3.0,0.0,0.0
88.0,93.8,177.0,145.1,3.9,0.0,21.31491589262344
84.1,81.2,183.0,61.4,0.4,-0.16562154737376744,0.0
70.8,75.0,177.0,83.5,4.4,0.0,1.6526221711513287
78.5,82.7,169.0,132.1,0.8,0.0,21.251881936906976
83.7,85.0,189.0,90.3,1.8,0.0,0.27924750146972244
71.7,75.3,171.0,115.0,4.7,0.0,14.328340344037485
82.2,79.2,183.0,72.6,0.8,0.0,0.0
80.1,78.7,200.0,56.4,5.4,-4.4,0.0
78.5,78.7,173.0,111.6,0.8,0.0,12.288248855624978
71.6,70.9,194.0,77.9,4.0,0.0,0.0
92.2,93.9,185.0,120.0,0.7,0.0,10.06208911614317
85.2,87.2,164.0,88.2,1.1,0.0,7.792980368828083
81.5,83.0,173.0,76.5,0.6,0.0,0.5604931671622815
74.0,79.2,163.0,85.7,4.9,0.0,7.255636267830937
76.1,75.9,177.0,96.6,4.2,0.0,5.83405151776309
77.5,75.4,177.0,112.7,2.8,0.0,10.973060104056941
66.3,72.9,193.0,110.8,1.1,0.0,4.745764986979516
85.7,89.7,187.0,76.0,0.3,0.0,0.0
75.6,77.4,210.0,56.5,1.4,-5.688208616780045,0.0
92.8,95.6,197.0,77.3,1.4,0.0,0.0
71.3,71.6,191.0,122.7,5.3,0.0,8.63394643787177
80.7,87.1,206.0,90.3,4.5,0.0,0.0
80.3,82.0,204.0,88.4,2.8,0.0,0.0
79.2,82.0,180.0,89.6,5.0,0.0,2.654320987654316
67.3,73.9,155.0,115.7,4.2,0.0,23.158168574401657
99.6,101.8,203.0,64.6,2.7,-2.8238127593486837,0.0
88.1,90.2,180.0,85.6,0.8,0.0,1.4197530864197496
85.1,87.0,181.0,65.0,2.9,0.0,0.0
79.8,81.4,178.0,98.7,4.4,0.0,6.1513697765433655
64.0,64.6,180.0,125.1,2.9,0.0,13.611111111111107
88.9,88.2,197.0,85.4,3.2,0.0,0.0
93.8,93.7,194.0,72.8,1.1,0.0,0.0
73.4,77.6,172.0,139.7,3.0,0.0,22.22147106544078
91.1,97.0,161.0,105.7,1.7,0.0,15.777747772076694
83.2,82.4,195.0,52.7,0.3,-4.640696909927678,0.0
83.0,88.7,191.0,67.0,5.0,-0.13427537622323982,0.0
69.8,72.7,165.0,97.3,1.2,0.0,10.739210284664836
90.6,91.9,195.0,102.3,0.5,0.0,1.9033530571992117
87.4,90.9,190.0,84.3,0.2,0.0,0.0
87.2,89.1,191.0,84.2,1.8,0.0,0.0
85.9,91.6,174.0,108.4,1.4,0.0,10.80393711190382
64.4,65.9,203.0,57.8,0.4,-4.473937732048821,0.0
79.8,78.4,162.0,52.8,0.7,0.0,0.0
77.7,78.1,173.0,115.1,0.3,0.0,13.457683183534364
69.1,67.0,171.0,71.9,0.4,0.0,0.0
89.4,89.6,186.0,52.1,5.2,-3.4404555439935276,0.0
89.4,89.6,187.0,55.2,6.0,-2.7145900654865756,0.0
80.9,83.7,199.0,141.5,0.3,0.0,10.731420923714047
93.6,99.9,169.0,112.6,4.3,0.0,14.424389902314346
83.5,90.6,178.0,58.1,1.6,-0.16266885494255945,0.0
85.5,86.4,195.0,86.9,1.2,0.0,0.0
76.1,81.0,155.0,55.4,4.8,0.0,0.0
101.6,101.7,176.0,62.6,0.7,0.0,0.0
70.8,73.8,204.0,104.1,0.8,0.0,0.014417531718567744
77.9,78.9,194.0,137.5,0.5,0.0,11.534169412264852
81.0,85.1,201.0,53.4,0.8,-5.282505383530108,0.0
69.3,69.0,199.0,74.5,1.1,0.0,0.0
78.2,83.2,181.0,97.6,2.2,0.0,4.791520405360028
70.5,75.7,170.0,65.7,4.2,0.0,0.0
69.1,72.9,180.0,66.7,0.7,0.0,0.0
83.7,84.5,182.0,59.4,0.5,-0.5673831662842659,0.0
72.9,77.2,190.0,161.3,1.7,0.0,19.681440443213305
86.6,87.4,205.0,75.9,1.4,-0.4393218322427117,0.0
81.4,85.9,191.0,104.7,4.4,0.0,3.6998711658123433
86.5,86.9,200.0,141.0,1.3,0.0,10.25
78.3,77.9,193.0,88.0,5.1,0.0,0.0
81.7,81.0,174.0,75.7,1.2,0.0,0.0033029462280360633
90.9,90.4,176.0,108.7,0.8,0.0,10.091683884297524
92.1,92.8,175.0,104.0,0.6,0.0,8.95918367346939
88.7,89.9,180.0,83.2,5.1,0.0,0.6790123456790127
84.7,86.1,176.0,50.7,4.8,-2.132489669421485,0.0
89.5,91.3,189.0,112.9,4.5,0.0,6.606058061084518
69.5,73.9,209.0,123.9,5.9,0.0,3.364735239577854
74.1,77.7,190.0,92.8,4.8,0.0,0.7063711911357338
81.2,84.6,206.0,98.4,5.7,0.0,0.0
77.7,83.8,208.0,136.1,0.3,0.0,6.458025147928989
75.6,77.3,183.0,81.4,0.2,0.0,0.0
95.6,96.0,173.0,57.3,0.7,0.0,0.0
89.2,90.2,179.0,124.4,5.2,0.0,13.82525514184951
81.2,83.1,158.0,61.4,4.5,0.0,0.0
93.6,93.9,191.0,79.5,3.6,0.0,0.0
94.3,95.3,194.0,84.9,1.7,0.0,0.0
76.7,79.9,187.0,107.9,0.4,0.0,5.855900940833305
79.4,80.5,208.0,98.9,5.2,0.0,0.0
85.6,84.9,181.0,83.9,5.0,0.0,0.6097188730502765
89.1,87.6,203.0,62.5,0.8,-3.33341017738843,0.0
82.8,82.2,205.0,112.6,1.1,0.0,1.7935752528257005
72.3,74.1,176.0,82.2,5.5,0.0,1.5366735537190088
66.2,68.7,177.0,96.6,0.6,0.0,5.83405151776309
75.7,77.1,187.0,135.2,2.2,0.0,13.662815636706789
87.8,88.2,171.0,90.0,2.4,0.0,5.778701138811947
85.4,83.4,174.0,114.4,0.3,0.0,12.78570484872506
78.0,83.6,195.0,119.4,4.3,0.0,6.400394477317558
83.8,87.5,183.0,70.2,0.0,0.0,0.0
75.0,80.5,164.0,129.6,1.6,0.0,23.185603807257593
73.8,79.0,169.0,70.5,2.7,0.0,0.0
81.5,87.4,167.0,70.7,4.0,0.0,0.3504966115672872
74.2,77.7,184.0,103.1,2.8,0.0,5.452504725897917
86.9,89.3,182.0,160.6,4.1,0.0,23.484482550416608
92.6,95.9,197.0,90.8,0.4,0.0,0.0
76.6,78.5,164.0,98.7,3.7,0.0,11.696906603212383
74.9,74.5,191.0,62.2,0.9,-1.450028782105754,0.0
80.2,80.8,199.0,95.0,2.3,0.0,0.0
79.1,83.5,183.0,121.2,0.9,0.0,11.190988085640058
91.6,94.2,191.0,74.6,3.8,0.0,0.0
86.6,89.6,154.0,101.6,2.5,0.0,17.840276606510372
88.9,99.4,172.0,154.3,5.2,0.0,27.156571119524074
90.5,89.6,177.0,124.4,0.1,0.0,14.707619138817073
86.1,86.1,187.0,68.8,1.2,0.0,0.0
76.7,80.5,169.0,126.5,0.2,0.0,19.291166275690635
66.4,71.1,173.0,57.1,2.8,0.0,0.0
90.1,87.9,206.0,63.6,0.5,-3.5127250447733047,0.0
75.9,78.4,175.0,60.8,4.2,0.0,0.0
87.2,88.7,179.0,72.3,1.7,0.0,0.0
74.3,78.3,191.0,55.7,0.8,-3.231778185904991,0.0
79.6,85.2,182.0,98.2,5.9,0.0,4.646177997826349
87.1,88.6,181.0,57.9,2.0,-0.8265468087054728,0.0
68.5,70.1,205.0,115.6,1.1,0.0,2.5074360499702557
63.5,64.3,182.0,156.3,1.5,0.0,22.186330153363123
77.1,78.5,186.0,149.0,1.2,0.0,18.068562839634637
78.7,78.6,197.0,103.3,0.9,0.0,1.6175371692133247
74.6,78.9,180.0,67.4,3.7,0.0,0.0
89.2,90.6,205.0,123.5,1.3,0.0,4.387269482450925
89.5,88.3,191.0,109.7,1.4,0.0,5.070447630273293
68.8,70.4,196.0,58.3,0.8,-3.324031653477718,0.0
81.2,80.9,189.0,112.0,1.7,0.0,6.354105428179505
82.4,87.6,194.0,128.8,0.4,0.0,9.22255287490701
82.6,82.8,185.0,89.5,1.1,0.0,1.1504747991234439
84.2,88.6,170.0,75.5,0.5,0.0,1.1245674740484475
74.6,75.6,191.0,89.0,3.2,0.0,0.0
75.4,78.0,177.0,68.8,0.7,0.0,0.0
89.8,92.4,189.0,54.9,3.8,-3.1308893927941543,0.0
74.8,79.9,171.0,108.9,0.3,0.0,12.242228377962455
82.9,85.8,183.0,111.5,3.9,0.0,8.294514616739818
79.8,83.4,165.0,72.3,0.4,0.0,1.5564738292011029
77.0,81.5,177.0,75.8,5.3,0.0,0.0
68.8,70.1,197.0,138.7,6.0,0.0,10.739132675410339
80.1,81.8,176.0,60.2,1.8,0.0,0.0
80.6,80.7,177.0,76.7,1.0,0.0,0.0
72.1,77.7,192.0,51.5,2.1,-4.529730902777777,0.0
78.2,77.6,181.0,55.4,0.9,-1.589649278105064,0.0
93.0,92.2,180.0,55.3,0.7,-1.4320987654321016,0.0
89.3,88.3,170.0,94.2,0.9,0.0,7.5951557093425635
87.5,89.3,206.0,57.5,4.9,-4.950183806202281,0.0
70.6,74.8,199.0,55.6,0.5,-4.459950506300347,0.0
78.5,77.2,178.0,73.4,3.7,0.0,0.0
76.6,76.2,173.0,99.7,0.4,0.0,8.312172140733068
84.2,83.9,166.0,69.2,5.1,0.0,0.1124981855131395
72.3,74.2,192.0,103.6,1.3,0.0,3.1032986111111107
80.0,81.7,178.0,103.8,4.5,0.0,7.7610150233556325
77.0,77.7,172.0,119.7,1.0,0.0,15.461060032449979
83.5,87.5,173.0,69.9,4.2,0.0,0.0
75.2,79.4,173.0,59.7,0.2,0.0,0.0
83.4,84.4,176.0,112.0,0.7,0.0,11.15702479338843
78.1,82.1,180.0,123.5,0.9,0.0,13.117283950617285
79.4,80.7,190.0,73.2,0.7,0.0,0.0
82.5,83.1,202.0,71.8,1.8,-0.9036859131457717,0.0
80.1,81.9,205.0,70.9,0.9,-1.6290898274836394,0.0
77.6,79.7,195.0,96.7,3.6,0.0,0.4306377383300486
71.7,74.7,208.0,79.1,1.8,-0.21690088757396708,0.0
72.8,74.1,180.0,125.9,0.9,0.0,13.858024691358025
85.4,85.7,173.0,54.0,0.7,-0.45729894082662526,0.0
89.0,91.3,183.0,67.5,1.0,0.0,0.0
71.6,72.0,161.0,80.0,5.8,0.0,5.863006828440259
81.5,84.6,195.0,85.5,0.9,0.0,0.0
82.6,85.9,181.0,92.9,1.5,0.0,3.356887762888803
81.0,84.4,189.0,51.5,0.6,-4.082710450435318,0.0
73.8,78.5,173.0,99.2,0.6,0.0,8.145110093888867
79.1,82.1,170.0,99.2,5.1,0.0,9.325259515570941
72.7,76.0,201.0,104.9,0.9,0.0,0.9647038439642657
75.3,79.9,170.0,86.5,5.8,0.0,4.930795847750868
74.8,78.8,198.0,57.1,4.8,-3.9351596775839184,0.0
86.6,89.6,170.0,66.8,0.9,0.0,0.0
77.8,79.1,177.0,94.0,2.7,0.0,5.004149510038619
74.3,82.2,176.0,87.9,3.3,0.0,3.376807851239672
74.4,77.5,161.0,113.9,2.9,0.0,18.94120597199182
78.8,82.7,197.0,80.0,4.6,0.0,0.0
78.2,80.0,208.0,54.6,3.8,-5.879807692307693,0.0
76.7,80.7,184.0,59.4,3.3,-0.9551039697542549,0.0
81.7,81.9,192.0,106.5,4.2,0.0,3.8899739583333357
69.2,73.8,206.0,135.2,2.8,0.0,6.859741728720895
78.6,79.2,197.0,52.3,4.5,-5.023744492256952,0.0
83.8,86.9,177.0,87.9,1.1,0.0,3.057071722685052
82.0,87.1,202.0,116.9,0.5,0.0,3.6491520439172653
74.9,74.7,182.0,79.0,4.9,0.0,0.0
81.4,84.8,201.0,95.9,1.4,0.0,0.0
86.9,86.5,189.0,80.1,5.1,0.0,0.0
94.8,92.0,195.0,100.0,1.8,0.0,1.298487836949377
89.0,85.8,193.0,78.7,0.6,0.0,0.0
66.6,73.3,184.0,76.9,0.6,0.0,0.0
86.5,87.2,172.0,60.8,0.4,0.0,0.0
73.1,76.6,178.0,73.4,4.1,0.0,0.0
74.1,77.9,194.0,62.8,4.1,-1.8138484429801238,0.0
80.9,85.8,201.0,76.3,4.2,0.0,0.0
71.2,76.0,199.0,86.0,1.6,0.0,0.0
77.9,79.8,177.0,80.1,1.0,0.0,0.5673656995116296
103.5,101.4,181.0,64.4,1.8,0.0,0.0
89.3,90.8,194.0,66.2,3.4,-0.9104580720586668,0.0
73.4,76.3,184.0,58.3,0.2,-1.2800094517958414,0.0
98.9,100.5,196.0,102.1,0.7,0.0,1.5774677217825896
86.0,92.8,181.0,108.2,0.9,0.0,8.027074875614296
72.4,72.3,206.0,67.5,3.1,-2.5936940333678944,0.0
78.8,81.3,207.0,66.5,4.2,-2.980384606408549,0.0
81.6,82.7,184.0,54.2,0.4,-2.491020793950849,0.0
73.5,75.3,182.0,83.9,4.0,0.0,0.3290665378577451
72.1,77.5,179.0,135.6,5.8,0.0,17.320776505102835
75.8,79.7,188.0,70.4,2.3,0.0,0.0
78.9,79.9,199.0,110.4,5.6,0.0,2.8780838867705363
85.1,84.8,172.0,91.0,0.5,0.0,5.759870200108171
77.8,82.1,213.0,73.0,0.3,-2.4097180894443326,0.0
89.3,88.9,178.0,108.2,5.3,0.0,9.149728569625047
80.8,82.9,190.0,56.7,3.9,-2.7936288088642645,0.0
86.8,84.6,165.0,112.7,0.3,0.0,16.39577594123049
86.4,86.4,170.0,63.3,0.7,0.0,0.0
86.8,87.8,180.0,82.3,4.4,0.0,0.4012345679012306
84.4,86.3,173.0,76.8,1.7,0.0,0.6607303952688
79.6,79.9,180.0,105.4,4.1,0.0,7.53086419753086
83.9,81.1,161.0,59.4,0.5,0.0,0.0
73.3,73.6,174.0,73.3,0.7,0.0,0.0
88.1,88.0,189.0,107.7,0.3,0.0,5.150331737633326
75.6,77.8,200.0,109.3,0.6,0.0,2.3249999999999993
88.2,93.2,160.0,98.0,0.4,0.0,13.281249999999993
71.8,71.8,180.0,111.8,5.7,0.0,9.50617283950617
75.6,73.3,200.0,74.7,1.0,0.0,0.0
80.5,82.9,190.0,102.3,1.4,0.0,3.337950138504155
74.0,78.5,170.0,146.9,3.0,0.0,25.83044982698963
76.7,76.5,186.0,65.1,1.8,0.0,0.0
91.3,93.8,185.0,154.2,0.0,0.0,20.054784514243963
66.0,69.6,162.0,95.1,5.1,0.0,11.236854138088695
75.9,82.5,178.0,105.0,0.5,0.0,8.139755081429108
81.0,83.2,181.0,62.1,3.4,0.0,0.0
68.9,71.0,199.0,96.7,0.8,0.0,0.0
72.5,77.1,195.0,68.0,4.0,-0.6170282708744246,0.0
95.4,97.4,188.0,56.1,4.2,-2.6274332277048416,0.0
85.7,91.0,167.0,90.8,1.8,0.0,7.557639212592775
79.8,82.9,167.0,138.9,4.1,0.0,24.804582451862743
86.6,87.5,188.0,124.1,0.5,0.0,10.112041647804439
69.5,70.8,170.0,115.7,4.4,0.0,15.034602076124571
95.0,99.1,196.0,92.1,3.7,0.0,0.0
82.2,86.8,190.0,101.9,0.4,0.0,3.227146814404435
93.6,97.2,192.0,102.5,4.3,0.0,2.8049045138888893
77.9,82.2,192.0,59.9,0.7,-2.251085069444443,0.0
71.3,72.1,173.0,88.8,4.6,0.0,4.6702195195295495
77.6,81.4,187.0,71.9,0.4,0.0,0.0
74.1,76.3,175.0,88.7,0.2,0.0,3.9632653061224516
80.8,84.9,176.0,90.0,2.3,0.0,4.054752066115704
87.1,89.4,183.0,93.9,2.5,0.0,3.0390576010033143
87.7,88.6,170.0,83.8,5.5,0.0,3.9965397923875443
72.9,76.1,176.0,146.3,0.6,0.0,22.23011363636364
83.6,85.8,177.0,65.1,0.3,0.0,0.0
80.1,84.7,172.0,85.1,0.1,0.0,3.7655489453758797
86.1,87.0,208.0,80.6,1.0,0.0,0.0
78.2,81.3,168.0,65.7,2.3,0.0,0.0
91.2,94.5,205.0,115.1,0.3,0.0,2.3884592504461644
95.3,98.2,188.0,111.4,4.5,0.0,6.518786781349032
80.2,81.9,196.0,106.1,0.1,0.0,2.6187005414410685
80.2,80.2,179.0,133.6,3.5,0.0,16.696576261664738
73.5,75.4,167.0,89.1,5.2,0.0,6.9480798881279355
80.8,84.4,181.0,50.5,1.0,-3.0853301181282617,0.0
86.3,85.7,182.0,89.6,5.6,0.0,2.049873203719354
77.9,86.6,177.0,92.5,4.1,0.0,4.525359890197578
91.6,95.7,190.0,77.0,0.5,0.0,0.0
76.4,82.2,192.0,133.3,2.1,0.0,11.159939236111114
78.2,79.3,180.0,82.0,0.9,0.0,0.3086419753086389
81.0,80.9,173.0,92.4,0.5,0.0,5.873066256807778
73.6,79.8,170.0,114.8,0.3,0.0,14.723183391003467
91.3,92.1,184.0,64.7,1.9,0.0,0.0
79.6,84.9,191.0,115.9,4.0,0.0,6.769962446204875
83.4,84.9,197.0,109.5,0.6,0.0,3.215104743745009
73.1,72.9,183.0,72.8,4.2,0.0,0.0
73.9,77.9,169.0,56.8,2.6,0.0,0.0
86.0,87.1,185.0,139.7,1.3,0.0,15.81811541271
80.8,84.1,167.0,104.1,2.0,0.0,12.326544515758897
73.5,80.5,174.0,123.8,5.2,0.0,15.890474303078342
78.3,77.8,205.0,71.5,1.4,-1.4863176680547276,0.0
78.4,80.6,206.0,60.8,0.5,-4.172542181166934,0.0
79.4,79.0,192.0,87.9,3.9,0.0,0.0
83.2,83.6,183.0,83.1,0.4,0.0,0.0
86.2,87.1,208.0,51.9,2.3,-6.503883136094677,0.0
82.6,83.7,193.0,113.9,3.4,0.0,5.57800209401595
84.0,83.9,194.0,93.8,1.4,0.0,0.0
67.0,74.9,190.0,133.9,0.4,0.0,12.091412742382275
72.5,76.2,175.0,81.4,4.6,0.0,1.5795918367346964
73.7,76.4,180.0,76.0,3.8,0.0,0.0
78.8,84.2,169.0,134.8,3.9,0.0,22.197226987850577
90.0,86.7,192.0,90.7,0.6,0.0,0.0
72.2,70.7,183.0,56.9,3.4,-1.5093463525336688,0.0
83.2,84.4,193.0,112.1,2.4,0.0,5.094767644768986
91.3,90.0,197.0,126.9,4.3,0.0,7.698600840011338
75.1,78.8,183.0,53.3,2.2,-2.5843261966615927,0.0
86.1,89.8,198.0,76.7,3.3,0.0,0.0
75.3,80.5,167.0,82.5,2.0,0.0,4.58155545197031
72.6,80.7,179.0,99.6,0.6,0.0,6.085172123217127
70.2,73.2,166.0,74.7,4.3,0.0,2.108433734939762
71.3,74.7,212.0,87.7,0.6,0.0,0.0
94.3,96.1,188.0,132.9,0.4,0.0,12.601856043458582
79.4,81.8,200.0,131.4,2.3,0.0,7.850000000000001
67.6,72.1,186.0,78.6,0.5,0.0,0.0
81.1,84.6,189.0,65.1,5.3,-0.2754262198706634,0.0
79.2,78.3,158.0,65.9,4.8,0.0,1.3980131389200423
73.7,79.8,194.0,52.5,3.8,-4.5505898607716,0.0
77.5,79.4,201.0,152.8,2.5,0.0,12.82084601866292
63.2,65.3,188.0,84.6,0.1,0.0,0.0
88.8,90.4,181.0,79.6,0.3,0.0,0.0
63.9,68.3,197.0,85.0,5.5,0.0,0.0
81.3,82.4,169.0,74.0,3.6,0.0,0.9094569517874049
84.4,84.9,163.0,88.2,5.9,0.0,8.196582483345253
69.4,71.3,175.0,114.1,1.2,0.0,12.257142857142853
83.9,84.7,195.0,77.2,1.2,0.0,0.0
85.7,88.4,162.0,83.3,0.4,0.0,6.740588324950458
90.0,92.9,176.0,128.0,0.5,0.0,16.32231404958678
81.0,81.3,190.0,106.1,1.2,0.0,4.390581717451521
78.5,79.7,182.0,128.7,3.8,0.0,13.85400313971742
83.2,87.4,204.0,92.8,5.7,0.0,0.0
84.1,87.4,184.0,61.5,1.3,-0.3348298676748591,0.0
75.3,77.2,197.0,54.9,0.6,-4.353796799711407,0.0
95.1,92.6,181.0,87.8,3.7,0.0,1.8001587253136329
90.9,90.7,190.0,95.2,0.8,0.0,1.3711911357340725
69.2,68.4,182.0,56.3,1.2,-1.5032604757879504,0.0
95.2,100.3,189.0,121.0,1.3,0.0,8.873631757229646
88.1,88.7,200.0,59.0,2.0,-3.75,0.0
73.3,75.8,214.0,54.7,0.6,-6.555725390863831,0.0
70.3,68.5,191.0,83.6,0.7,0.0,0.0
83.8,85.0,180.0,102.0,0.4,0.0,6.481481481481481
77.6,80.1,193.0,68.7,0.2,-0.05655185374103766,0.0
74.6,80.1,172.0,60.2,1.0,0.0,0.0
84.8,83.1,167.0,98.5,0.6,0.0,10.318584388110011
85.5,85.7,193.0,95.3,0.6,0.0,0.5845794517973637
82.5,81.4,201.0,161.5,4.4,0.0,14.974258062919247
79.2,78.3,177.0,69.2,2.1,0.0,0.0
70.7,75.4,168.0,86.7,2.2,0.0,5.7185374149659935
93.7,99.2,178.0,61.3,1.4,0.0,0.0
76.4,78.4,192.0,103.9,4.0,0.0,3.1846788194444464
82.7,83.7,183.0,91.4,0.7,0.0,2.2925438203589223
78.4,80.0,167.0,91.6,1.2,0.0,7.84449065939976
81.4,83.9,172.0,66.8,0.5,0.0,0.0
81.6,87.7,192.0,59.8,0.9,-2.278211805555557,0.0
85.7,84.2,191.0,70.9,0.4,0.0,0.0
87.8,88.0,187.0,95.1,1.4,0.0,2.1955160284823627
71.7,77.3,157.0,54.1,5.1,0.0,0.0
78.1,78.6,194.0,80.5,5.0,0.0,0.0
81.8,85.5,188.0,75.9,3.6,0.0,0.0
79.5,81.9,184.0,103.0,0.7,0.0,5.42296786389414
83.7,83.8,199.0,114.6,5.0,0.0,3.938663165071585
67.5,72.5,197.0,121.3,0.5,0.0,6.255636579144014
79.7,81.8,163.0,68.3,0.4,0.0,0.7066506078512553
69.3,70.9,187.0,141.8,0.5,0.0,15.550201607137744
75.0,79.2,203.0,59.7,0.8,-4.0128734014414285,0.0
93.8,97.7,189.0,104.1,2.3,0.0,4.142521206013271
79.7,83.4,180.0,73.8,1.6,0.0,0.0
75.7,73.0,185.0,52.3,0.1,-3.2187728268809366,0.0
96.3,101.9,192.0,130.3,0.9,0.0,10.346137152777779
77.2,78.7,166.0,111.3,0.6,0.0,15.390477572942373
87.5,86.3,208.0,78.2,2.2,-0.4249260355029598,0.0
76.3,77.8,170.0,86.4,2.5,0.0,4.896193771626304
77.1,79.3,172.0,80.3,5.2,0.0,2.143050297458089
87.3,85.6,190.0,66.2,1.6,-0.162049861495845,0.0
79.0,82.4,189.0,124.2,0.6,0.0,9.769463340891917
78.5,82.4,188.0,81.1,1.3,0.0,0.0
92.9,98.3,187.0,61.9,3.7,-0.7986073379278835,0.0
84.0,85.8,190.0,108.1,1.3,0.0,4.944598337950136
75.9,80.3,173.0,62.2,1.9,0.0,0.0
76.6,77.1,176.0,52.3,0.4,-1.6159607438016543,0.0
96.6,101.3,177.0,114.3,0.4,0.0,11.483769031887384
78.4,83.2,156.0,128.7,3.3,0.0,27.884615384615373
96.6,99.4,185.0,93.3,0.4,0.0,2.2607742878013113
78.5,79.3,200.0,115.1,4.8,0.0,3.7749999999999986
84.8,84.9,201.0,104.8,0.4,0.0,0.9399519813866064
71.5,71.3,202.0,95.4,3.3,0.0,0.0
90.0,93.6,176.0,61.1,4.7,0.0,0.0
89.0,87.4,190.0,76.3,0.2,0.0,0.0
85.8,87.0,188.0,102.7,4.0,0.0,4.057265731100049
69.9,71.6,213.0,154.2,3.0,0.0,8.98796535079019
89.5,92.6,179.0,84.8,1.9,0.0,1.4660903217752264
85.3,93.3,181.0,72.1,5.5,0.0,0.0
80.4,85.9,199.0,143.5,1.6,0.0,11.236458675285974
88.6,90.3,170.0,101.8,1.0,0.0,10.224913494809691
80.6,78.5,174.0,85.6,0.6,0.0,3.273219711983085
82.5,82.9,177.0,63.9,0.3,0.0,0.0
62.7,66.4,201.0,68.4,0.3,-1.5697259968812602,0.0
71.6,73.1,181.0,77.1,0.9,0.0,0.0
77.1,78.4,167.0,54.4,4.8,0.0,0.0
86.4,88.5,183.0,52.6,0.7,-2.793350055242021,0.0
77.9,78.8,182.0,70.7,4.5,0.0,0.0
77.8,78.2,176.0,96.7,0.8,0.0,6.217716942148762
84.6,83.5,177.0,68.7,0.2,0.0,0.0
85.1,88.8,163.0,117.6,0.4,0.0,19.26210997779367
63.1,66.0,178.0,83.5,0.5,0.0,1.3539957076126754
96.4,98.5,172.0,112.1,2.2,0.0,12.892103839913467
77.6,78.4,205.0,99.0,5.0,0.0,0.0
73.1,79.6,174.0,100.9,0.3,0.0,8.326727440877264
65.9,66.0,185.0,63.4,2.1,0.0,0.0
77.6,76.8,196.0,81.8,0.5,0.0,0.0
80.3,80.9,180.0,107.9,0.8,0.0,8.302469135802468
