dif_lifespan,mass,exercise,alcohol,sugar,bmi norm under,bmi norm over,smoking few,smoking some,smoking more,smoking alot,smoking most
-2.1000000000000085,77.3,4.1,4.7,10.4,0.0,0.0,False,False,True,False,False
-3.5,114.2,1.0,0.3,15.2,0.0,20.74587405864444,False,True,False,False,False
-6.700000000000003,67.1,1.2,2.1,16.4,0.0,0.0,False,False,False,True,False
0.7000000000000028,106.8,3.3,0.2,20.0,0.0,0.6632064590542086,True,False,False,False,False
-5.299999999999997,84.7,2.1,4.7,24.0,0.0,0.5705832628909526,False,False,False,True,False
0.0,76.4,3.3,1.5,16.0,0.0,0.5270807577934455,False,True,False,False,False
1.5,64.7,3.4,2.2,18.4,-3.40046442157343,0.0,True,False,False,False,False
-2.3999999999999915,82.8,2.7,4.8,40.4,0.0,2.6654749573991765,False,False,True,False,False
-1.5,84.4,1.7,5.2,8.0,0.0,1.34125027308761,True,False,False,False,False
-0.4000000000000057,87.8,1.6,0.8,39.2,0.0,2.4023906869323675,True,False,False,False,False
-1.5,87.5,1.1,3.6,8.0,0.0,3.571428571428573,False,True,False,False,False
1.5999999999999943,83.7,3.2,0.5,40.0,0.0,0.0,True,False,False,False,False
-6.3999999999999915,90.6,1.9,5.0,43.2,0.0,4.248450413223139,False,False,True,False,False
-0.09999999999999432,57.3,1.9,4.1,18.4,-3.4309664694280073,0.0,True,False,False,False,False
-2.5,102.1,3.5,1.3,34.8,0.0,4.512082321655676,False,False,False,True,False
-2.200000000000003,63.2,5.3,5.0,9.6,-0.6186057039384316,0.0,False,False,True,False,False
-2.5999999999999943,97.5,3.9,0.9,38.0,0.0,0.0,False,False,False,True,False
-0.7999999999999972,53.2,2.6,0.6,29.6,-3.7631578947368407,0.0,False,False,True,False,False
-2.799999999999997,121.5,3.0,5.6,36.0,0.0,14.673469387755105,True,False,False,False,False
-1.2000000000000028,50.9,3.7,1.0,37.6,-5.384485557473782,0.0,False,True,False,False,False
-2.799999999999997,161.9,2.4,5.7,33.2,0.0,17.577251808021046,True,False,False,False,False
1.6000000000000085,69.9,2.4,2.1,14.8,0.0,0.0,True,False,False,False,False
-0.6000000000000085,77.5,1.3,3.5,25.2,-0.05859607376561371,0.0,False,True,False,False,False
-1.5,61.6,1.4,0.7,10.4,-0.30529300567107853,0.0,False,True,False,False,False
-1.6999999999999886,105.3,5.2,0.3,16.0,0.0,4.792892711634224,False,False,False,False,True
-1.2999999999999972,77.1,3.2,3.2,42.8,0.0,0.0,True,False,False,False,False
0.09999999999999432,73.9,4.2,0.4,27.6,0.0,0.0,False,True,False,False,False
-4.400000000000006,128.7,3.6,1.9,54.4,0.0,14.722222222222214,False,False,False,True,False
-0.7000000000000028,124.8,3.6,2.4,24.4,0.0,13.518518518518512,True,False,False,False,False
-2.5,132.3,2.8,4.5,19.2,0.0,12.432095971027621,False,False,True,False,False
2.0999999999999943,63.0,3.4,3.5,37.2,0.0,0.0,True,False,False,False,False
-4.6000000000000085,50.9,1.8,0.3,10.8,-1.0929345781608006,0.0,False,False,False,True,False
1.3999999999999915,85.9,2.8,0.7,37.2,0.0,0.0,True,False,False,False,False
-0.20000000000000284,80.6,1.9,3.9,28.4,0.0,0.438707233935105,True,False,False,False,False
-1.2999999999999972,106.8,0.7,1.3,23.2,0.0,2.242118151209059,True,False,False,False,False
-4.700000000000003,145.3,2.6,2.0,46.4,0.0,14.41514756944445,False,False,True,False,False
-6.199999999999989,139.8,0.2,2.8,33.6,0.0,16.29253308128545,False,False,True,False,False
-0.5999999999999943,87.6,0.8,0.3,17.6,0.0,0.05075924390173725,True,False,False,False,False
-0.7999999999999972,97.7,2.3,1.2,10.8,0.0,2.939031713803651,False,True,False,False,False
-1.2000000000000028,75.8,0.5,1.3,15.2,0.0,0.0,True,False,False,False,False
-4.799999999999997,96.4,1.6,1.2,31.2,0.0,5.42545133190254,False,False,False,True,False
-1.3999999999999915,124.2,0.6,0.4,8.4,0.0,3.7074704142011825,True,False,False,False,False
1.2999999999999972,82.7,5.1,0.4,11.2,0.0,0.0,False,False,True,False,False
3.700000000000003,101.2,5.4,1.3,9.2,0.0,3.632865550022636,True,False,False,False,False
-2.5999999999999943,116.9,3.7,1.1,25.6,0.0,17.9384756657484,False,False,False,True,False
0.10000000000000853,84.6,1.6,0.4,12.0,0.0,0.0,True,False,False,False,False
-1.2000000000000028,95.4,3.6,0.4,26.4,0.0,10.041322314049594,False,False,True,False,False
-0.7000000000000028,68.2,1.4,0.5,8.0,0.0,0.0,False,True,False,False,False
-3.4000000000000057,50.8,4.0,4.4,14.8,-2.100206611570247,0.0,False,False,True,False,False
-3.0999999999999943,132.2,1.7,0.3,7.2,0.0,14.047731568998103,False,False,False,True,False
-2.200000000000003,61.5,4.2,4.0,22.0,0.0,0.0,False,False,False,True,False
-3.6000000000000085,122.1,1.0,4.7,16.8,0.0,14.417613636363633,False,True,False,False,False
-4.599999999999994,115.0,2.6,1.2,30.8,0.0,6.195746527777779,False,False,False,True,False
-1.0,83.5,4.7,3.0,34.8,0.0,0.0,False,False,False,False,True
2.3999999999999915,80.5,2.8,0.6,21.2,0.0,0.0,True,False,False,False,False
-0.9000000000000057,51.6,4.8,5.2,28.4,-4.9299802761341205,0.0,False,False,False,True,False
-4.0,123.3,3.5,1.5,12.4,0.0,25.022313278429145,False,False,False,False,True
-0.20000000000000284,91.8,0.5,0.4,15.2,0.0,3.021122676352981,False,False,False,False,False
-2.0999999999999943,52.9,2.1,4.3,34.0,-0.19550173010380334,0.0,False,True,False,False,False
-5.3999999999999915,78.0,2.1,2.3,42.8,0.0,0.0,False,False,False,False,True
-2.9000000000000057,89.5,3.4,0.9,43.2,0.0,2.932960893854748,False,False,False,True,False
-3.3000000000000114,65.3,3.5,3.9,39.6,-2.4966669934320187,0.0,False,False,False,False,True
-2.0,81.2,0.5,4.0,54.0,0.0,0.06172839506172778,True,False,False,False,False
-4.6000000000000085,133.1,3.7,5.6,14.0,0.0,11.484745483950547,False,False,False,True,False
2.5999999999999943,118.8,3.4,0.3,22.0,0.0,7.2265625,True,False,False,False,False
-1.2000000000000028,126.1,0.5,3.4,15.6,0.0,3.0571377714489074,True,False,False,False,False
-3.5,92.8,2.1,4.1,23.2,0.0,4.28923115768211,False,False,False,False,True
-3.4000000000000057,87.5,5.4,5.0,32.8,0.0,6.374376994513966,False,False,False,True,False
-1.7000000000000028,126.4,3.2,0.4,38.0,0.0,13.582460852843319,False,True,False,False,False
0.10000000000000853,122.6,2.8,0.7,16.4,0.0,15.032653061224487,False,False,False,True,False
1.2000000000000028,77.8,3.9,2.2,10.0,-0.3432168778734628,0.0,False,False,True,False,False
-5.700000000000003,60.4,3.4,3.3,30.0,-4.266801772080308,0.0,False,False,False,True,False
0.10000000000000853,83.3,4.1,5.4,30.4,0.0,0.14792899408283589,False,True,False,False,False
-2.4000000000000057,134.1,1.7,1.0,8.4,0.0,18.787755102040812,False,True,False,False,False
-2.6000000000000085,82.1,2.3,0.4,18.0,0.0,0.0,False,False,True,False,False
-5.6000000000000085,84.0,1.8,2.2,55.2,0.0,4.065743944636683,False,False,False,True,False
-2.700000000000003,140.8,2.6,4.8,8.4,0.0,21.50548289073854,False,True,False,False,False
-2.799999999999997,73.2,4.6,0.4,14.0,0.0,0.0,False,False,False,False,True
1.2999999999999972,68.2,4.0,0.8,35.2,-0.5644312952005244,0.0,True,False,False,False,False
-2.9000000000000057,99.3,1.1,5.1,23.2,0.0,8.959166923155848,True,False,False,False,False
-5.200000000000003,73.9,1.3,0.6,4.4,0.0,0.2727334906467007,False,False,False,True,False
0.3999999999999915,88.3,1.7,0.6,44.0,0.0,0.0,False,True,False,False,False
-2.200000000000003,124.1,3.5,0.6,23.6,0.0,15.06327479338843,False,False,True,False,False
-0.5,75.9,1.3,0.2,27.2,0.0,0.0,True,False,False,False,False
-5.200000000000003,84.4,3.4,5.3,22.0,0.0,1.049382716049383,False,False,False,True,False
0.30000000000001137,61.6,2.5,0.6,19.6,0.0,0.0,True,False,False,False,False
0.6000000000000085,50.9,2.0,0.6,20.8,-4.692491319444445,0.0,True,False,False,False,False
-0.7999999999999972,121.3,0.8,0.6,24.0,0.0,13.284307536927152,True,False,False,False,False
1.2000000000000028,62.8,3.3,1.2,13.6,0.0,0.0,False,True,False,False,False
-6.700000000000003,132.2,4.5,0.3,25.6,0.0,24.152290303390842,False,False,True,False,False
-0.7999999999999972,97.8,2.5,4.3,29.2,0.0,0.2003401272900618,True,False,False,False,False
-4.5,88.3,2.0,0.5,30.4,0.0,4.503157472685352,False,False,False,False,True
-0.9000000000000057,94.3,3.9,4.3,26.8,0.0,1.399036981047562,False,True,False,False,False
-0.19999999999998863,83.7,2.0,3.7,16.4,0.0,0.2686873565994432,True,False,False,False,False
0.7999999999999972,77.6,2.6,1.3,18.4,0.0,0.0,True,False,False,False,False
-0.4000000000000057,127.4,5.3,0.7,28.4,0.0,15.209569498800654,False,False,True,False,False
1.2000000000000028,72.2,2.9,0.9,23.2,0.0,0.0,True,False,False,False,False
-0.5,109.1,2.8,3.6,36.0,0.0,4.595269097222221,True,False,False,False,False
-9.0,119.1,0.2,4.8,24.4,0.0,9.058737739140376,False,False,False,True,False
0.20000000000000284,106.8,1.8,3.5,10.4,0.0,4.275513280885942,True,False,False,False,False
-1.6000000000000085,104.5,1.6,3.4,34.4,0.0,1.9267437965420378,False,False,False,True,False
-3.0999999999999943,89.4,3.8,1.9,23.6,0.0,0.0,False,False,False,True,False
0.3999999999999915,91.5,1.4,0.9,10.4,0.0,0.0,True,False,False,False,False
-4.799999999999997,116.4,2.7,2.0,16.8,0.0,1.1449652972754443,False,False,False,True,False
-4.299999999999997,133.4,1.6,3.7,16.8,0.0,10.813041960858015,False,False,False,True,False
-0.7000000000000028,97.3,0.7,0.3,32.8,0.0,4.3744716821639855,True,False,False,False,False
1.0,127.4,3.2,0.2,14.8,0.0,9.559461805555557,True,False,False,False,False
-1.2999999999999972,91.1,1.8,4.2,24.8,0.0,0.0,False,True,False,False,False
-3.799999999999997,96.3,0.1,4.6,32.4,0.0,0.8530430347123428,False,False,True,False,False
-1.0,96.2,2.8,0.3,20.4,0.0,1.0959201388888893,False,False,False,True,False
1.2000000000000028,62.4,2.3,0.6,17.6,0.0,0.0,True,False,False,False,False
1.5,95.7,4.8,0.7,28.0,0.0,2.3670965712488155,True,False,False,False,False
-0.3999999999999915,82.7,1.8,4.8,33.6,0.0,6.1265008092137485,True,False,False,False,False
-3.8999999999999915,67.2,1.9,3.8,4.4,0.0,0.0,False,False,True,False,False
0.3999999999999915,86.6,2.4,5.9,21.6,0.0,0.03179558330442234,True,False,False,False,False
-1.0,99.4,1.5,5.2,29.6,0.0,8.993365479976752,True,False,False,False,False
-4.400000000000006,85.8,3.2,0.1,15.2,0.0,0.0,False,False,False,True,False
-1.7000000000000028,52.4,2.2,0.5,35.6,-6.271009825200121,0.0,False,False,True,False,False
-5.800000000000011,82.6,1.3,0.7,25.6,0.0,6.47386069196768,False,False,False,True,False
-0.8000000000000114,109.3,1.4,1.0,18.0,0.0,10.28538223140496,True,False,False,False,False
-0.10000000000000853,86.6,3.2,0.2,14.4,0.0,0.0,False,True,False,False,False
-0.7999999999999972,76.9,3.4,4.8,17.6,0.0,0.0,False,True,False,False,False
-1.7999999999999972,126.5,1.5,1.9,28.8,0.0,14.925514455245548,True,False,False,False,False
0.09999999999999432,67.0,2.1,2.1,26.8,0.0,0.0,True,False,False,False,False
-3.0,75.2,1.8,4.5,21.6,0.0,5.508337052213072,False,True,False,False,False
-2.0,84.0,1.6,4.0,41.6,0.0,0.0,False,True,False,False,False
-4.699999999999989,95.7,1.8,2.6,17.2,0.0,1.5096952908587262,False,False,False,True,False
1.2999999999999972,114.6,4.6,0.9,32.8,0.0,8.12521678806798,False,False,False,True,False
0.19999999999998863,63.6,3.8,0.7,40.8,-0.31246246675627276,0.0,False,True,False,False,False
-2.200000000000003,144.0,1.1,0.5,23.6,0.0,16.17933026394806,True,False,False,False,False
-1.2999999999999972,102.9,2.9,0.5,22.8,0.0,9.381369240535939,False,False,True,False,False
-4.5,69.3,2.3,1.6,42.0,0.0,0.0,False,False,False,True,False
-1.0,51.6,1.0,0.1,14.0,-4.502604166666666,0.0,True,False,False,False,False
-7.1000000000000085,77.9,3.1,4.6,10.4,0.0,0.0,False,False,False,True,False
-3.3999999999999915,111.8,2.6,1.8,17.2,0.0,7.666179693206715,False,False,False,False,True
2.200000000000003,91.6,4.5,4.2,51.6,0.0,0.0,True,False,False,False,False
-2.5999999999999943,100.6,2.5,1.2,10.8,0.0,9.004867495943756,False,False,False,True,False
-5.700000000000003,119.6,2.4,0.8,26.4,0.0,11.106750392464676,False,False,False,True,False
-3.1000000000000085,71.2,2.2,4.7,44.0,0.0,0.0,False,False,False,True,False
-4.299999999999997,79.9,3.7,1.2,33.6,0.0,0.0,False,False,False,True,False
-5.700000000000003,145.8,1.7,0.6,28.4,0.0,23.156956004756246,False,True,False,False,False
-0.20000000000000284,93.1,1.4,1.7,16.8,0.0,2.4988185255198445,True,False,False,False,False
-3.3000000000000114,99.4,1.8,4.2,20.8,0.0,13.34728598433702,False,False,True,False,False
0.6000000000000085,108.1,1.7,0.6,36.0,0.0,2.5737169676563596,True,False,False,False,False
-2.700000000000003,106.9,2.0,1.0,45.2,0.0,7.993827160493829,False,False,True,False,False
-2.6000000000000085,91.6,1.7,2.8,19.2,0.0,6.695501730103807,False,True,False,False,False
-5.299999999999997,84.8,0.2,4.2,25.6,0.0,0.0,False,False,False,True,False
-4.400000000000006,58.5,1.5,0.1,13.6,0.0,0.0,False,False,False,False,True
-3.8000000000000043,70.6,1.5,5.9,28.0,0.0,0.0,False,False,True,False,False
-5.799999999999997,98.2,1.7,4.0,38.8,0.0,10.211015095557393,False,False,True,False,False
-0.29999999999999716,107.4,1.4,0.8,25.6,0.0,7.070232016483018,True,False,False,False,False
1.4000000000000057,57.3,4.5,4.0,50.4,-3.735383545053983,0.0,True,False,False,False,False
-3.200000000000003,56.7,1.2,1.4,44.8,0.0,0.0,False,False,False,True,False
0.6999999999999886,90.1,1.9,0.7,6.8,0.0,2.5022129971612586,True,False,False,False,False
-1.9000000000000057,123.7,2.1,1.2,6.4,0.0,18.310808445082465,True,False,False,False,False
-6.200000000000003,115.3,1.7,5.2,14.8,0.0,7.972060968286193,False,False,False,False,True
-3.5999999999999943,94.4,0.5,3.2,14.0,0.0,0.0,False,False,True,False,False
3.0,90.3,4.2,2.4,38.0,0.0,0.27924750146972244,False,True,False,False,False
-2.700000000000003,84.4,3.4,0.4,33.6,0.0,0.0,False,False,False,True,False
-0.5999999999999943,71.2,1.8,5.1,37.6,0.0,0.0,False,False,False,False,False
-0.7999999999999972,94.5,1.7,4.7,26.0,0.0,1.7372114078768703,True,False,False,False,False
-1.5,70.2,3.2,0.6,9.6,0.0,0.0,False,False,True,False,False
-3.3999999999999915,153.4,2.7,1.5,33.6,0.0,32.034503271862,True,False,False,False,False
-0.5999999999999943,64.9,1.3,3.8,34.4,0.0,0.0,True,False,False,False,False
-2.5999999999999943,111.3,1.5,0.8,5.2,0.0,7.520087655222788,False,False,False,True,False
0.7999999999999972,132.3,2.5,3.7,3.6,0.0,13.655953250547846,True,False,False,False,False
-6.900000000000006,63.7,3.2,0.1,21.2,0.0,0.0,False,False,False,False,True
1.5,73.7,2.2,0.5,26.8,0.0,0.0,True,False,False,False,False
-0.5,59.1,2.2,0.9,24.8,-0.2592592592592595,0.0,False,True,False,False,False
-3.200000000000003,65.7,1.3,0.6,16.4,-0.4906252569830869,0.0,False,False,True,False,False
0.30000000000001137,118.8,3.9,0.8,36.0,0.0,6.893473650299338,True,False,False,False,False
2.0,70.4,2.8,0.2,18.0,0.0,0.0,True,False,False,False,False
-4.700000000000003,52.2,1.1,1.4,28.0,-4.339843749999998,0.0,False,False,False,False,True
-1.0,119.8,2.0,0.4,27.2,0.0,12.810882464335307,True,False,False,False,False
-0.3999999999999915,66.3,3.4,0.8,26.0,0.0,0.0,False,True,False,False,False
-5.5,105.1,2.0,0.7,25.6,0.0,10.1164422466504,False,False,False,False,True
2.3000000000000114,118.1,4.3,1.8,15.2,0.0,9.883034026465026,True,False,False,False,False
-0.09999999999999432,78.4,1.5,1.9,20.8,-0.025120180978412066,0.0,True,False,False,False,False
-2.700000000000003,81.1,2.3,0.3,21.2,0.0,0.0,False,False,False,True,False
-2.5999999999999943,65.2,1.7,0.4,29.2,-0.2474314828812183,0.0,False,False,False,True,False
-1.0,90.3,1.1,0.5,27.2,0.0,1.6717863894139882,True,False,False,False,False
-1.7000000000000028,101.1,1.8,2.2,23.2,0.0,5.8598638625194575,False,True,False,False,False
1.5999999999999943,105.4,4.7,0.2,15.2,0.0,7.895352829187608,False,False,False,True,False
2.4000000000000057,94.1,3.0,2.3,5.2,0.0,1.3430475070686718,True,False,False,False,False
-2.700000000000003,98.4,0.7,0.8,42.0,0.0,3.139209013697844,False,True,False,False,False
-2.200000000000003,95.4,1.7,0.7,35.6,0.0,5.798037190082649,False,True,False,False,False
0.6999999999999886,106.9,3.9,1.9,25.6,0.0,8.363503011766177,False,True,False,False,False
-3.1999999999999886,62.0,2.3,0.7,9.2,-3.6018838908112265,0.0,False,False,False,True,False
-2.5999999999999943,109.0,4.2,4.4,36.4,0.0,7.906653785774665,False,False,False,True,False
-7.099999999999994,101.5,1.5,5.5,47.2,0.0,4.656683710737763,False,False,True,False,False
0.7000000000000028,68.6,2.5,3.7,6.8,0.0,0.0,True,False,False,False,False
0.20000000000000284,76.3,1.7,1.5,42.0,0.0,0.0,True,False,False,False,False
-4.5,56.8,3.3,1.1,23.2,-2.429379809868717,0.0,False,False,False,True,False
-2.6000000000000085,59.9,2.2,0.9,23.6,-4.917233560090704,0.0,False,False,True,False,False
1.5,67.2,2.5,0.8,13.2,-1.0072886297376087,0.0,True,False,False,False,False
-3.4000000000000057,97.9,3.6,3.9,29.2,0.0,5.55460191629475,False,False,True,False,False
-0.7999999999999972,114.8,3.8,0.5,23.2,0.0,11.232798889029162,True,False,False,False,False
1.6000000000000085,73.1,2.4,0.5,12.8,0.0,0.0,True,False,False,False,False
-0.7000000000000028,128.0,1.7,4.9,20.0,0.0,9.36333861311713,True,False,False,False,False
-4.799999999999997,75.2,1.9,0.8,26.4,0.0,0.0,False,False,False,True,False
-0.20000000000000284,67.4,4.3,3.6,9.2,0.0,0.0,False,True,False,False,False
-6.400000000000006,137.6,1.5,0.5,25.6,0.0,16.540876705711867,False,False,False,True,False
-4.0,100.5,0.3,0.5,25.2,0.0,2.8393351800554036,False,False,True,False,False
-1.7000000000000028,95.9,3.9,5.2,7.6,0.0,1.5650969529085899,False,True,False,False,False
-1.8000000000000114,71.2,2.5,0.2,30.0,0.0,1.1524334251607016,False,False,False,True,False
-0.6000000000000085,100.0,1.7,4.2,32.0,0.0,1.298487836949377,True,False,False,False,False
-0.6000000000000085,93.5,4.0,0.3,8.0,0.0,11.984296507258414,False,False,True,False,False
1.5999999999999943,88.5,3.8,3.8,10.8,0.0,0.0,True,False,False,False,False
-2.3000000000000114,71.8,1.6,0.4,33.6,-1.9042159763313649,0.0,False,False,True,False,False
-0.7999999999999972,107.2,2.3,2.8,20.4,0.0,0.018086769819603887,True,False,False,False,False
-3.799999999999997,87.7,4.1,0.9,20.4,0.0,0.0,False,False,False,True,False
-2.200000000000003,73.4,3.2,1.1,8.0,0.0,0.0,False,False,False,False,True
-1.2999999999999972,107.0,1.6,0.6,30.4,0.0,2.0195197090982546,True,False,False,False,False
-6.799999999999997,102.2,1.1,4.6,14.4,0.0,15.42561607531347,False,False,False,True,False
-3.4000000000000057,60.4,1.0,2.3,27.2,-3.5498750030939785,0.0,False,False,False,True,False
-4.099999999999994,89.2,0.6,1.1,20.0,0.0,0.0,False,True,False,False,False
0.6999999999999886,108.6,1.6,0.4,9.2,0.0,4.768920808091881,True,False,False,False,False
-0.09999999999999432,73.6,1.8,1.1,15.2,0.0,1.390333106242604,False,True,False,False,False
-1.7000000000000028,145.8,2.8,4.5,20.8,0.0,19.504136015384148,True,False,False,False,False
-2.9000000000000057,121.9,2.7,0.6,15.6,0.0,17.680578411120067,False,False,True,False,False
-5.5,67.0,1.7,4.8,36.4,0.0,0.0,False,False,False,False,True
-2.299999999999997,105.1,0.6,1.0,48.4,0.0,1.0142075691195807,False,False,True,False,False
-1.2000000000000028,75.0,1.9,0.7,28.0,0.0,0.0,False,False,True,False,False
-2.200000000000003,106.2,2.0,0.7,5.6,0.0,7.777777777777779,False,False,True,False,False
-1.5,124.8,1.3,6.0,14.4,0.0,18.18339100346021,True,False,False,False,False
-0.4000000000000057,73.2,1.3,5.7,28.0,0.0,0.0,True,False,False,False,False
0.7000000000000028,133.7,4.0,0.5,33.6,0.0,17.676114781831522,True,False,False,False,False
-1.0,62.7,2.4,5.1,22.4,0.0,0.0,True,False,False,False,False
-6.800000000000011,91.7,0.6,1.0,52.4,0.0,3.3024691358024683,False,False,False,False,True
-4.900000000000006,111.6,1.3,3.4,18.4,0.0,3.7562163415702514,False,False,False,True,False
2.0,83.9,2.9,3.3,15.2,0.0,0.0,False,False,False,False,False
1.0,62.2,5.2,1.8,7.2,-3.983908609302432,0.0,False,True,False,False,False
-1.5,87.1,4.0,5.3,13.6,0.0,0.44923301680058003,False,True,False,False,False
-5.1000000000000085,98.3,2.1,5.3,14.0,0.0,4.6763675884554985,False,False,False,False,True
-0.5,127.1,3.5,0.4,20.0,0.0,14.228395061728392,False,False,True,False,False
-1.5,99.0,1.7,0.5,32.0,0.0,6.600114909508758,False,False,True,False,False
-6.300000000000011,109.9,1.2,0.5,20.8,0.0,15.367309458218557,False,False,False,True,False
-1.5,53.6,1.1,3.1,24.8,-0.3820984315846374,0.0,True,False,False,False,False
-1.7999999999999972,141.2,0.5,0.7,25.6,0.0,16.256391526661787,True,False,False,False,False
2.0999999999999943,63.4,4.3,1.4,27.2,-4.525700368092748,0.0,True,False,False,False,False
-5.299999999999997,122.2,2.1,1.8,32.0,0.0,12.300448704252005,False,False,False,False,True
