lifespan,genetic,length,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
93.2,95.4,173.0,86.0,0.9,0.6,24.0,False,False,True,False,False,False,True,False,False
81.8,83.9,196.0,77.3,4.1,4.7,10.4,False,True,False,False,False,False,True,False,False
71.6,75.1,158.0,114.2,1.0,0.3,15.2,False,False,False,True,False,True,False,False,False
72.7,79.4,172.0,67.1,1.2,2.1,16.4,False,True,False,False,False,False,False,True,False
93.4,92.7,204.0,106.8,3.3,0.2,20.0,False,False,True,False,True,False,False,False,False
77.5,82.8,182.0,84.7,2.1,4.7,24.0,False,False,True,False,False,False,False,True,False
90.8,90.8,173.0,76.4,3.3,1.5,16.0,False,False,True,False,False,True,False,False,False
85.0,83.5,207.0,64.7,3.4,2.2,18.4,True,False,False,False,True,False,False,False,False
87.2,89.6,173.0,82.8,2.7,4.8,40.4,False,False,True,False,False,False,True,False,False
72.8,74.3,179.0,84.4,1.7,5.2,8.0,False,False,True,False,True,False,False,False,False
72.3,72.7,179.0,87.8,1.6,0.8,39.2,False,False,True,False,True,False,False,False,False
85.6,87.1,175.0,87.5,1.1,3.6,8.0,False,False,True,False,False,True,False,False,False
74.0,72.4,183.0,83.7,3.2,0.5,40.0,False,True,False,False,True,False,False,False,False
87.9,94.3,176.0,90.6,1.9,5.0,43.2,False,False,True,False,False,False,True,False,False
86.5,86.6,195.0,57.3,1.9,4.1,18.4,True,False,False,False,True,False,False,False,False
87.1,89.6,186.0,102.1,3.5,1.3,34.8,False,False,True,False,False,False,False,True,False
81.6,83.8,188.0,63.2,5.3,5.0,9.6,True,False,False,False,False,False,True,False,False
76.5,79.1,198.0,97.5,3.9,0.9,38.0,False,True,False,False,False,False,False,True,False
89.0,89.8,190.0,53.2,2.6,0.6,29.6,True,False,False,False,False,False,True,False,False
81.0,83.8,175.0,121.5,3.0,5.6,36.0,False,False,False,True,True,False,False,False,False
75.3,76.5,197.0,50.9,3.7,1.0,37.6,True,False,False,False,False,True,False,False,False
80.2,83.0,195.0,161.9,2.4,5.7,33.2,False,False,False,True,True,False,False,False,False
89.9,88.3,174.0,69.9,2.4,2.1,14.8,False,True,False,False,True,False,False,False,False
101.6,102.2,205.0,77.5,1.3,3.5,25.2,True,False,False,False,False,True,False,False,False
81.4,82.9,184.0,61.6,1.4,0.7,10.4,True,False,False,False,False,True,False,False,False
78.9,80.6,188.0,105.3,5.2,0.3,16.0,False,False,True,False,False,False,False,False,True
66.9,68.2,177.0,77.1,3.2,3.2,42.8,False,True,False,False,True,False,False,False,False
88.1,88.0,182.0,73.9,4.2,0.4,27.6,False,True,False,False,False,True,False,False,False
84.1,88.5,180.0,128.7,3.6,1.9,54.4,False,False,False,True,False,False,False,True,False
92.6,93.3,180.0,124.8,3.6,2.4,24.4,False,False,False,True,True,False,False,False,False
75.9,78.4,188.0,132.3,2.8,4.5,19.2,False,False,False,True,False,False,True,False,False
81.0,78.9,175.0,63.0,3.4,3.5,37.2,False,True,False,False,True,False,False,False,False
86.8,91.4,171.0,50.9,1.8,0.3,10.8,True,False,False,False,False,False,False,True,False
84.1,82.7,189.0,85.9,2.8,0.7,37.2,False,True,False,False,True,False,False,False,False
84.2,84.4,178.0,80.6,1.9,3.9,28.4,False,False,True,False,True,False,False,False,False
78.2,79.5,198.0,106.8,0.7,1.3,23.2,False,False,True,False,True,False,False,False,False
84.5,89.2,192.0,145.3,2.6,2.0,46.4,False,False,False,True,False,False,True,False,False
69.9,76.1,184.0,139.8,0.2,2.8,33.6,False,False,False,True,False,False,True,False,False
92.4,93.0,187.0,87.6,0.8,0.3,17.6,False,False,True,False,True,False,False,False,False
72.3,73.1,187.0,97.7,2.3,1.2,10.8,False,False,True,False,False,True,False,False,False
76.0,77.2,192.0,75.8,0.5,1.3,15.2,False,True,False,False,True,False,False,False,False
78.4,83.2,178.0,96.4,1.6,1.2,31.2,False,False,False,True,False,False,False,True,False
91.7,93.1,208.0,124.2,0.6,0.4,8.4,False,False,True,False,True,False,False,False,False
79.6,78.3,185.0,82.7,5.1,0.4,11.2,False,True,False,False,False,False,True,False,False
87.7,84.0,188.0,101.2,5.4,1.3,9.2,False,False,True,False,True,False,False,False,False
84.2,86.8,165.0,116.9,3.7,1.1,25.6,False,False,False,True,False,False,False,True,False
86.4,86.3,199.0,84.6,1.6,0.4,12.0,False,True,False,False,True,False,False,False,False
91.8,93.0,165.0,95.4,3.6,0.4,26.4,False,False,False,True,False,False,True,False,False
81.7,82.4,181.0,68.2,1.4,0.5,8.0,False,True,False,False,False,True,False,False,False
71.1,74.5,176.0,50.8,4.0,4.4,14.8,True,False,False,False,False,False,True,False,False
84.0,87.1,184.0,132.2,1.7,0.3,7.2,False,False,False,True,False,False,False,True,False
89.2,91.4,163.0,61.5,4.2,4.0,22.0,False,True,False,False,False,False,False,True,False
83.6,87.2,176.0,122.1,1.0,4.7,16.8,False,False,False,True,False,True,False,False,False
75.7,80.3,192.0,115.0,2.6,1.2,30.8,False,False,False,True,False,False,False,True,False
71.7,72.7,195.0,83.5,4.7,3.0,34.8,False,True,False,False,False,False,False,False,True
72.1,69.7,194.0,80.5,2.8,0.6,21.2,False,True,False,False,True,False,False,False,False
74.3,75.2,195.0,51.6,4.8,5.2,28.4,True,False,False,False,False,False,False,True,False
73.3,77.3,157.0,123.3,3.5,1.5,12.4,False,False,False,True,False,False,False,False,True
84.0,84.2,181.0,91.8,0.5,0.4,15.2,False,False,True,False,False,False,False,False,False
82.9,85.0,170.0,52.9,2.1,4.3,34.0,True,False,False,False,False,True,False,False,False
72.4,77.8,179.0,78.0,2.1,2.3,42.8,False,True,False,False,False,False,False,False,True
76.3,79.2,179.0,89.5,3.4,0.9,43.2,False,False,True,False,False,False,False,True,False
73.6,76.9,202.0,65.3,3.5,3.9,39.6,True,False,False,False,False,False,False,False,True
80.3,82.3,180.0,81.2,0.5,4.0,54.0,False,False,True,False,True,False,False,False,False
77.3,81.9,191.0,133.1,3.7,5.6,14.0,False,False,False,True,False,False,False,True,False
95.5,92.9,192.0,118.8,3.4,0.3,22.0,False,False,False,True,True,False,False,False,False
71.7,72.9,212.0,126.1,0.5,3.4,15.6,False,False,True,False,True,False,False,False,False
90.0,93.5,178.0,92.8,2.1,4.1,23.2,False,False,True,False,False,False,False,False,True
82.6,86.0,167.0,87.5,5.4,5.0,32.8,False,False,False,True,False,False,False,True,False
80.3,82.0,181.0,126.4,3.2,0.4,38.0,False,False,False,True,False,True,False,False,False
77.7,77.6,175.0,122.6,2.8,0.7,16.4,False,False,False,True,False,False,False,True,False
101.2,100.0,207.0,77.8,3.9,2.2,10.0,True,False,False,False,False,False,True,False,False
76.0,81.7,206.0,60.4,3.4,3.3,30.0,True,False,False,False,False,False,False,True,False
90.2,90.1,182.0,83.3,4.1,5.4,30.4,False,False,True,False,False,True,False,False,False
91.8,94.2,175.0,134.1,1.7,1.0,8.4,False,False,False,True,False,True,False,False,False
84.8,87.4,189.0,82.1,2.3,0.4,18.0,False,True,False,False,False,False,True,False,False
72.6,78.2,170.0,84.0,1.8,2.2,55.2,False,False,True,False,False,False,False,True,False
86.8,89.5,174.0,140.8,2.6,4.8,8.4,False,False,False,True,False,True,False,False,False
69.9,72.7,197.0,73.2,4.6,0.4,14.0,False,True,False,False,False,False,False,False,True
89.1,87.8,195.0,68.2,4.0,0.8,35.2,True,False,False,False,True,False,False,False,False
89.8,92.7,171.0,99.3,1.1,5.1,23.2,False,False,False,True,True,False,False,False,False
78.6,83.8,171.0,73.9,1.3,0.6,4.4,False,False,True,False,False,False,False,True,False
77.6,77.2,207.0,88.3,1.7,0.6,44.0,False,True,False,False,False,True,False,False,False
79.6,81.8,176.0,124.1,3.5,0.6,23.6,False,False,False,True,False,False,True,False,False
79.7,80.2,201.0,75.9,1.3,0.2,27.2,False,True,False,False,True,False,False,False,False
85.7,90.9,180.0,84.4,3.4,5.3,22.0,False,False,True,False,False,False,False,True,False
83.9,83.6,180.0,61.6,2.5,0.6,19.6,False,True,False,False,True,False,False,False,False
79.4,78.8,192.0,50.9,2.0,0.6,20.8,True,False,False,False,True,False,False,False,False
82.5,83.3,178.0,121.3,0.8,0.6,24.0,False,False,False,True,True,False,False,False,False
86.0,84.8,163.0,62.8,3.3,1.2,13.6,False,True,False,False,False,True,False,False,False
67.6,74.3,164.0,132.2,4.5,0.3,25.6,False,False,False,True,False,False,True,False,False
67.8,68.6,197.0,97.8,2.5,4.3,29.2,False,False,True,False,True,False,False,False,False
86.4,90.9,173.0,88.3,2.0,0.5,30.4,False,False,True,False,False,False,False,False,True
83.6,84.5,189.0,94.3,3.9,4.3,26.8,False,False,True,False,False,True,False,False,False
88.9,89.1,182.0,83.7,2.0,3.7,16.4,False,False,True,False,True,False,False,False,False
75.3,74.5,187.0,77.6,2.6,1.3,18.4,False,True,False,False,True,False,False,False,False
72.0,72.4,178.0,127.4,5.3,0.7,28.4,False,False,False,True,False,False,True,False,False
92.8,91.6,181.0,72.2,2.9,0.9,23.2,False,True,False,False,True,False,False,False,False
66.6,67.1,192.0,109.1,2.8,3.6,36.0,False,False,True,False,True,False,False,False,False
80.8,89.8,187.0,119.1,0.2,4.8,24.4,False,False,False,True,False,False,False,True,False
82.9,82.7,191.0,106.8,1.8,3.5,10.4,False,False,True,False,True,False,False,False,False
81.6,83.2,197.0,104.5,1.6,3.4,34.4,False,False,True,False,False,False,False,True,False
85.2,88.3,198.0,89.4,3.8,1.9,23.6,False,True,False,False,False,False,False,True,False
97.6,97.2,204.0,91.5,1.4,0.9,10.4,False,True,False,False,True,False,False,False,False
74.2,79.0,211.0,116.4,2.7,2.0,16.8,False,False,True,False,False,False,False,True,False
74.0,78.3,193.0,133.4,1.6,3.7,16.8,False,False,False,True,False,False,False,True,False
78.8,79.5,182.0,97.3,0.7,0.3,32.8,False,False,True,False,True,False,False,False,False
79.9,78.9,192.0,127.4,3.2,0.2,14.8,False,False,False,True,True,False,False,False,False
81.8,83.1,194.0,91.1,1.8,4.2,24.8,False,True,False,False,False,True,False,False,False
81.7,85.5,193.0,96.3,0.1,4.6,32.4,False,False,True,False,False,False,True,False,False
72.8,73.8,192.0,96.2,2.8,0.3,20.4,False,False,True,False,False,False,False,True,False
86.5,85.3,173.0,62.4,2.3,0.6,17.6,False,True,False,False,True,False,False,False,False
98.7,97.2,187.0,95.7,4.8,0.7,28.0,False,False,True,False,True,False,False,False,False
79.2,79.6,163.0,82.7,1.8,4.8,33.6,False,False,False,True,True,False,False,False,False
76.4,80.3,164.0,67.2,1.9,3.8,4.4,False,True,False,False,False,False,True,False,False
91.1,90.7,186.0,86.6,2.4,5.9,21.6,False,False,True,False,True,False,False,False,False
84.9,85.9,171.0,99.4,1.5,5.2,29.6,False,False,False,True,True,False,False,False,False
79.0,83.4,193.0,85.8,3.2,0.1,15.2,False,True,False,False,False,False,False,True,False
70.0,71.7,207.0,52.4,2.2,0.5,35.6,True,False,False,False,False,False,True,False,False
71.6,77.4,162.0,82.6,1.3,0.7,25.6,False,False,False,True,False,False,False,True,False
92.6,93.4,176.0,109.3,1.4,1.0,18.0,False,False,False,True,True,False,False,False,False
79.6,79.7,191.0,86.6,3.2,0.2,14.4,False,True,False,False,False,True,False,False,False
78.4,79.2,190.0,76.9,3.4,4.8,17.6,False,True,False,False,False,True,False,False,False
80.2,82.0,178.0,126.5,1.5,1.9,28.8,False,False,False,True,True,False,False,False,False
93.3,93.2,186.0,67.0,2.1,2.1,26.8,False,True,False,False,True,False,False,False,False
89.6,92.6,157.0,75.2,1.8,4.5,21.6,False,False,False,True,False,True,False,False,False
71.9,73.9,195.0,84.0,1.6,4.0,41.6,False,True,False,False,False,True,False,False,False
79.4,84.1,190.0,95.7,1.8,2.6,17.2,False,False,True,False,False,False,False,True,False
77.8,76.5,186.0,114.6,4.6,0.9,32.8,False,False,False,True,False,False,False,True,False
90.1,89.9,187.0,63.6,3.8,0.7,40.8,True,False,False,False,False,True,False,False,False
78.1,80.3,187.0,144.0,1.1,0.5,23.6,False,False,False,True,True,False,False,False,False
72.9,74.2,173.0,102.9,2.9,0.5,22.8,False,False,False,True,False,False,True,False,False
80.0,84.5,184.0,69.3,2.3,1.6,42.0,False,True,False,False,False,False,False,True,False
70.2,71.2,192.0,51.6,1.0,0.1,14.0,True,False,False,False,True,False,False,False,False
84.8,91.9,181.0,77.9,3.1,4.6,10.4,False,True,False,False,False,False,False,True,False
81.4,84.8,185.0,111.8,2.6,1.8,17.2,False,False,False,True,False,False,False,False,True
69.7,67.5,204.0,91.6,4.5,4.2,51.6,False,True,False,False,True,False,False,False,False
69.4,72.0,172.0,100.6,2.5,1.2,10.8,False,False,False,True,False,False,False,True,False
72.5,78.2,182.0,119.6,2.4,0.8,26.4,False,False,False,True,False,False,False,True,False
78.6,81.7,179.0,71.2,2.2,4.7,44.0,False,True,False,False,False,False,False,True,False
65.9,70.2,205.0,79.9,3.7,1.2,33.6,False,True,False,False,False,False,False,True,False
78.7,84.4,174.0,145.8,1.7,0.6,28.4,False,False,False,True,False,True,False,False,False
84.6,84.8,184.0,93.1,1.4,1.7,16.8,False,False,True,False,True,False,False,False,False
74.6,77.9,161.0,99.4,1.8,4.2,20.8,False,False,False,True,False,False,True,False,False
83.2,82.6,198.0,108.1,1.7,0.6,36.0,False,False,True,False,True,False,False,False,False
80.1,82.8,180.0,106.9,2.0,1.0,45.2,False,False,False,True,False,False,True,False,False
77.8,80.4,170.0,91.6,1.7,2.8,19.2,False,False,False,True,False,True,False,False,False
69.9,75.2,200.0,84.8,0.2,4.2,25.6,False,True,False,False,False,False,False,True,False
81.5,85.9,177.0,58.5,1.5,0.1,13.6,False,True,False,False,False,False,False,False,True
61.1,64.9,187.0,70.6,1.5,5.9,28.0,False,True,False,False,False,False,True,False,False
71.5,77.3,167.0,98.2,1.7,4.0,38.8,False,False,False,True,False,False,True,False,False
91.4,91.7,183.0,107.4,1.4,0.8,25.6,False,False,False,True,True,False,False,False,False
103.2,101.8,197.0,57.3,4.5,4.0,50.4,True,False,False,False,True,False,False,False,False
80.3,83.5,161.0,56.7,1.2,1.4,44.8,False,True,False,False,False,False,False,True,False
80.1,79.4,181.0,90.1,1.9,0.7,6.8,False,False,True,False,True,False,False,False,False
85.0,86.9,169.0,123.7,2.1,1.2,6.4,False,False,False,True,True,False,False,False,False
67.1,73.3,187.0,115.3,1.7,5.2,14.8,False,False,False,True,False,False,False,False,True
60.5,64.1,212.0,94.4,0.5,3.2,14.0,False,True,False,False,False,False,True,False,False
88.3,85.3,189.0,90.3,4.2,2.4,38.0,False,False,True,False,False,True,False,False,False
87.2,89.9,209.0,84.4,3.4,0.4,33.6,False,True,False,False,False,False,False,True,False
87.9,88.5,169.0,71.2,1.8,5.1,37.6,False,True,False,False,False,False,False,False,False
81.9,82.7,188.0,94.5,1.7,4.7,26.0,False,False,True,False,True,False,False,False,False
86.9,88.4,183.0,70.2,3.2,0.6,9.6,False,True,False,False,False,False,True,False,False
77.2,80.6,164.0,153.4,2.7,1.5,33.6,False,False,False,True,True,False,False,False,False
75.9,76.5,185.0,64.9,1.3,3.8,34.4,False,True,False,False,True,False,False,False,False
87.5,90.1,185.0,111.3,1.5,0.8,5.2,False,False,False,True,False,False,False,True,False
96.8,96.0,185.0,132.3,2.5,3.7,3.6,False,False,False,True,True,False,False,False,False
72.5,79.4,170.0,63.7,3.2,0.1,21.2,False,True,False,False,False,False,False,False,True
80.7,79.2,187.0,73.7,2.2,0.5,26.8,False,True,False,False,True,False,False,False,False
81.6,82.1,180.0,59.1,2.2,0.9,24.8,True,False,False,False,False,True,False,False,False
80.5,83.7,191.0,65.7,1.3,0.6,16.4,True,False,False,False,False,False,True,False,False
93.4,93.1,193.0,118.8,3.9,0.8,36.0,False,False,False,True,True,False,False,False,False
81.6,79.6,194.0,70.4,2.8,0.2,18.0,False,True,False,False,True,False,False,False,False
77.2,81.9,192.0,52.2,1.1,1.4,28.0,True,False,False,False,False,False,False,False,True
84.0,85.0,178.0,119.8,2.0,0.4,27.2,False,False,False,True,True,False,False,False,False
86.2,86.6,168.0,66.3,3.4,0.8,26.0,False,True,False,False,False,True,False,False,False
73.4,78.9,173.0,105.1,2.0,0.7,25.6,False,False,False,True,False,False,False,False,True
83.4,81.1,184.0,118.1,4.3,1.8,15.2,False,False,False,True,True,False,False,False,False
95.9,96.0,206.0,78.4,1.5,1.9,20.8,True,False,False,False,True,False,False,False,False
76.3,79.0,182.0,81.1,2.3,0.3,21.2,False,True,False,False,False,False,False,True,False
72.7,75.3,189.0,65.2,1.7,0.4,29.2,True,False,False,False,False,False,False,True,False
83.6,84.6,184.0,90.3,1.1,0.5,27.2,False,False,True,False,True,False,False,False,False
76.8,78.5,181.0,101.1,1.8,2.2,23.2,False,False,False,True,False,True,False,False,False
70.6,69.0,179.0,105.4,4.7,0.2,15.2,False,False,False,True,False,False,False,True,False
77.4,75.0,189.0,94.1,3.0,2.3,5.2,False,False,True,False,True,False,False,False,False
77.3,80.0,187.0,98.4,0.7,0.8,42.0,False,False,True,False,False,True,False,False,False
82.3,84.5,176.0,95.4,1.7,0.7,35.6,False,False,False,True,False,True,False,False,False
82.1,81.4,179.0,106.9,3.9,1.9,25.6,False,False,False,True,False,True,False,False,False
85.9,89.1,204.0,62.0,2.3,0.7,9.2,True,False,False,False,False,False,False,True,False
78.7,81.3,182.0,109.0,4.2,4.4,36.4,False,False,False,True,False,False,False,True,False
80.2,87.3,185.0,101.5,1.5,5.5,47.2,False,False,True,False,False,False,True,False,False
80.7,80.0,185.0,68.6,2.5,3.7,6.8,False,True,False,False,True,False,False,False,False
80.7,80.5,180.0,76.3,1.7,1.5,42.0,False,True,False,False,True,False,False,False,False
82.2,86.7,188.0,56.8,3.3,1.1,23.2,True,False,False,False,False,False,False,True,False
78.8,81.4,210.0,59.9,2.2,0.9,23.6,True,False,False,False,False,False,True,False,False
66.1,64.6,196.0,67.2,2.5,0.8,13.2,True,False,False,False,True,False,False,False,False
61.8,65.2,179.0,97.9,3.6,3.9,29.2,False,False,False,True,False,False,True,False,False
92.0,92.8,178.0,114.8,3.8,0.5,23.2,False,False,False,True,True,False,False,False,False
77.7,76.1,187.0,73.1,2.4,0.5,12.8,False,True,False,False,True,False,False,False,False
71.6,72.3,193.0,128.0,1.7,4.9,20.0,False,False,False,True,True,False,False,False,False
75.2,80.0,181.0,75.2,1.9,0.8,26.4,False,True,False,False,False,False,False,True,False
78.8,79.0,180.0,67.4,4.3,3.6,9.2,False,True,False,False,False,True,False,False,False
74.8,81.2,182.0,137.6,1.5,0.5,25.6,False,False,False,True,False,False,False,True,False
73.3,77.3,190.0,100.5,0.3,0.5,25.2,False,False,True,False,False,False,True,False,False
68.5,70.2,190.0,95.9,3.9,5.2,7.6,False,False,True,False,False,True,False,False,False
81.6,83.4,165.0,71.2,2.5,0.2,30.0,False,False,True,False,False,False,False,True,False
82.1,82.7,195.0,100.0,1.7,4.2,32.0,False,False,True,False,True,False,False,False,False
80.1,80.7,159.0,93.5,4.0,0.3,8.0,False,False,False,True,False,False,True,False,False
81.6,80.0,192.0,88.5,3.8,3.8,10.8,False,True,False,False,True,False,False,False,False
79.1,81.4,208.0,71.8,1.6,0.4,33.6,True,False,False,False,False,False,True,False,False
76.8,77.6,207.0,107.2,2.3,2.8,20.4,False,False,True,False,True,False,False,False,False
86.7,90.5,212.0,87.7,4.1,0.9,20.4,False,True,False,False,False,False,False,True,False
76.1,78.3,195.0,73.4,3.2,1.1,8.0,False,True,False,False,False,False,False,False,True
68.0,69.3,199.0,107.0,1.6,0.6,30.4,False,False,True,False,True,False,False,False,False
83.0,89.8,159.0,102.2,1.1,4.6,14.4,False,False,False,True,False,False,False,True,False
75.5,78.9,201.0,60.4,1.0,2.3,27.2,True,False,False,False,False,False,False,True,False
83.0,87.1,194.0,89.2,0.6,1.1,20.0,False,True,False,False,False,True,False,False,False
89.1,88.4,191.0,108.6,1.6,0.4,9.2,False,False,True,False,True,False,False,False,False
71.4,71.5,167.0,73.6,1.8,1.1,15.2,False,False,True,False,False,True,False,False,False
