lifespan,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
80.3,81.2,0.5,4.0,54.0,False,False,True,False,True,False,False,False,False
77.3,133.1,3.7,5.6,14.0,False,False,False,True,False,False,False,True,False
95.5,118.8,3.4,0.3,22.0,False,False,False,True,True,False,False,False,False
71.7,126.1,0.5,3.4,15.6,False,False,True,False,True,False,False,False,False
90.0,92.8,2.1,4.1,23.2,False,False,True,False,False,False,False,False,True
82.6,87.5,5.4,5.0,32.8,False,False,False,True,False,False,False,True,False
80.3,126.4,3.2,0.4,38.0,False,False,False,True,False,True,False,False,False
77.7,122.6,2.8,0.7,16.4,False,False,False,True,False,False,False,True,False
101.2,77.8,3.9,2.2,10.0,True,False,False,False,False,False,True,False,False
76.0,60.4,3.4,3.3,30.0,True,False,False,False,False,False,False,True,False
90.2,83.3,4.1,5.4,30.4,False,False,True,False,False,True,False,False,False
91.8,134.1,1.7,1.0,8.4,False,False,False,True,False,True,False,False,False
84.8,82.1,2.3,0.4,18.0,False,True,False,False,False,False,True,False,False
72.6,84.0,1.8,2.2,55.2,False,False,True,False,False,False,False,True,False
86.8,140.8,2.6,4.8,8.4,False,False,False,True,False,True,False,False,False
69.9,73.2,4.6,0.4,14.0,False,True,False,False,False,False,False,False,True
89.1,68.2,4.0,0.8,35.2,True,False,False,False,True,False,False,False,False
89.8,99.3,1.1,5.1,23.2,False,False,False,True,True,False,False,False,False
78.6,73.9,1.3,0.6,4.4,False,False,True,False,False,False,False,True,False
77.6,88.3,1.7,0.6,44.0,False,True,False,False,False,True,False,False,False
79.6,124.1,3.5,0.6,23.6,False,False,False,True,False,False,True,False,False
79.7,75.9,1.3,0.2,27.2,False,True,False,False,True,False,False,False,False
85.7,84.4,3.4,5.3,22.0,False,False,True,False,False,False,False,True,False
83.9,61.6,2.5,0.6,19.6,False,True,False,False,True,False,False,False,False
79.4,50.9,2.0,0.6,20.8,True,False,False,False,True,False,False,False,False
82.5,121.3,0.8,0.6,24.0,False,False,False,True,True,False,False,False,False
86.0,62.8,3.3,1.2,13.6,False,True,False,False,False,True,False,False,False
67.6,132.2,4.5,0.3,25.6,False,False,False,True,False,False,True,False,False
67.8,97.8,2.5,4.3,29.2,False,False,True,False,True,False,False,False,False
86.4,88.3,2.0,0.5,30.4,False,False,True,False,False,False,False,False,True
83.6,94.3,3.9,4.3,26.8,False,False,True,False,False,True,False,False,False
88.9,83.7,2.0,3.7,16.4,False,False,True,False,True,False,False,False,False
75.3,77.6,2.6,1.3,18.4,False,True,False,False,True,False,False,False,False
72.0,127.4,5.3,0.7,28.4,False,False,False,True,False,False,True,False,False
92.8,72.2,2.9,0.9,23.2,False,True,False,False,True,False,False,False,False
66.6,109.1,2.8,3.6,36.0,False,False,True,False,True,False,False,False,False
80.8,119.1,0.2,4.8,24.4,False,False,False,True,False,False,False,True,False
82.9,106.8,1.8,3.5,10.4,False,False,True,False,True,False,False,False,False
81.6,104.5,1.6,3.4,34.4,False,False,True,False,False,False,False,True,False
85.2,89.4,3.8,1.9,23.6,False,True,False,False,False,False,False,True,False
97.6,91.5,1.4,0.9,10.4,False,True,False,False,True,False,False,False,False
74.2,116.4,2.7,2.0,16.8,False,False,True,False,False,False,False,True,False
74.0,133.4,1.6,3.7,16.8,False,False,False,True,False,False,False,True,False
78.8,97.3,0.7,0.3,32.8,False,False,True,False,True,False,False,False,False
79.9,127.4,3.2,0.2,14.8,False,False,False,True,True,False,False,False,False
81.8,91.1,1.8,4.2,24.8,False,True,False,False,False,True,False,False,False
81.7,96.3,0.1,4.6,32.4,False,False,True,False,False,False,True,False,False
72.8,96.2,2.8,0.3,20.4,False,False,True,False,False,False,False,True,False
86.5,62.4,2.3,0.6,17.6,False,True,False,False,True,False,False,False,False
98.7,95.7,4.8,0.7,28.0,False,False,True,False,True,False,False,False,False
79.2,82.7,1.8,4.8,33.6,False,False,False,True,True,False,False,False,False
76.4,67.2,1.9,3.8,4.4,False,True,False,False,False,False,True,False,False
91.1,86.6,2.4,5.9,21.6,False,False,True,False,True,False,False,False,False
84.9,99.4,1.5,5.2,29.6,False,False,False,True,True,False,False,False,False
79.0,85.8,3.2,0.1,15.2,False,True,False,False,False,False,False,True,False
70.0,52.4,2.2,0.5,35.6,True,False,False,False,False,False,True,False,False
71.6,82.6,1.3,0.7,25.6,False,False,False,True,False,False,False,True,False
92.6,109.3,1.4,1.0,18.0,False,False,False,True,True,False,False,False,False
79.6,86.6,3.2,0.2,14.4,False,True,False,False,False,True,False,False,False
78.4,76.9,3.4,4.8,17.6,False,True,False,False,False,True,False,False,False
80.2,126.5,1.5,1.9,28.8,False,False,False,True,True,False,False,False,False
93.3,67.0,2.1,2.1,26.8,False,True,False,False,True,False,False,False,False
89.6,75.2,1.8,4.5,21.6,False,False,False,True,False,True,False,False,False
71.9,84.0,1.6,4.0,41.6,False,True,False,False,False,True,False,False,False
79.4,95.7,1.8,2.6,17.2,False,False,True,False,False,False,False,True,False
77.8,114.6,4.6,0.9,32.8,False,False,False,True,False,False,False,True,False
90.1,63.6,3.8,0.7,40.8,True,False,False,False,False,True,False,False,False
78.1,144.0,1.1,0.5,23.6,False,False,False,True,True,False,False,False,False
72.9,102.9,2.9,0.5,22.8,False,False,False,True,False,False,True,False,False
80.0,69.3,2.3,1.6,42.0,False,True,False,False,False,False,False,True,False
70.2,51.6,1.0,0.1,14.0,True,False,False,False,True,False,False,False,False
84.8,77.9,3.1,4.6,10.4,False,True,False,False,False,False,False,True,False
81.4,111.8,2.6,1.8,17.2,False,False,False,True,False,False,False,False,True
69.7,91.6,4.5,4.2,51.6,False,True,False,False,True,False,False,False,False
69.4,100.6,2.5,1.2,10.8,False,False,False,True,False,False,False,True,False
72.5,119.6,2.4,0.8,26.4,False,False,False,True,False,False,False,True,False
78.6,71.2,2.2,4.7,44.0,False,True,False,False,False,False,False,True,False
65.9,79.9,3.7,1.2,33.6,False,True,False,False,False,False,False,True,False
78.7,145.8,1.7,0.6,28.4,False,False,False,True,False,True,False,False,False
84.6,93.1,1.4,1.7,16.8,False,False,True,False,True,False,False,False,False
74.6,99.4,1.8,4.2,20.8,False,False,False,True,False,False,True,False,False
83.2,108.1,1.7,0.6,36.0,False,False,True,False,True,False,False,False,False
80.1,106.9,2.0,1.0,45.2,False,False,False,True,False,False,True,False,False
77.8,91.6,1.7,2.8,19.2,False,False,False,True,False,True,False,False,False
69.9,84.8,0.2,4.2,25.6,False,True,False,False,False,False,False,True,False
81.5,58.5,1.5,0.1,13.6,False,True,False,False,False,False,False,False,True
61.1,70.6,1.5,5.9,28.0,False,True,False,False,False,False,True,False,False
71.5,98.2,1.7,4.0,38.8,False,False,False,True,False,False,True,False,False
91.4,107.4,1.4,0.8,25.6,False,False,False,True,True,False,False,False,False
103.2,57.3,4.5,4.0,50.4,True,False,False,False,True,False,False,False,False
80.3,56.7,1.2,1.4,44.8,False,True,False,False,False,False,False,True,False
80.1,90.1,1.9,0.7,6.8,False,False,True,False,True,False,False,False,False
85.0,123.7,2.1,1.2,6.4,False,False,False,True,True,False,False,False,False
67.1,115.3,1.7,5.2,14.8,False,False,False,True,False,False,False,False,True
60.5,94.4,0.5,3.2,14.0,False,True,False,False,False,False,True,False,False
88.3,90.3,4.2,2.4,38.0,False,False,True,False,False,True,False,False,False
87.2,84.4,3.4,0.4,33.6,False,True,False,False,False,False,False,True,False
87.9,71.2,1.8,5.1,37.6,False,True,False,False,False,False,False,False,False
81.9,94.5,1.7,4.7,26.0,False,False,True,False,True,False,False,False,False
86.9,70.2,3.2,0.6,9.6,False,True,False,False,False,False,True,False,False
77.2,153.4,2.7,1.5,33.6,False,False,False,True,True,False,False,False,False
75.9,64.9,1.3,3.8,34.4,False,True,False,False,True,False,False,False,False
87.5,111.3,1.5,0.8,5.2,False,False,False,True,False,False,False,True,False
96.8,132.3,2.5,3.7,3.6,False,False,False,True,True,False,False,False,False
72.5,63.7,3.2,0.1,21.2,False,True,False,False,False,False,False,False,True
80.7,73.7,2.2,0.5,26.8,False,True,False,False,True,False,False,False,False
81.6,59.1,2.2,0.9,24.8,True,False,False,False,False,True,False,False,False
80.5,65.7,1.3,0.6,16.4,True,False,False,False,False,False,True,False,False
93.4,118.8,3.9,0.8,36.0,False,False,False,True,True,False,False,False,False
81.6,70.4,2.8,0.2,18.0,False,True,False,False,True,False,False,False,False
77.2,52.2,1.1,1.4,28.0,True,False,False,False,False,False,False,False,True
84.0,119.8,2.0,0.4,27.2,False,False,False,True,True,False,False,False,False
86.2,66.3,3.4,0.8,26.0,False,True,False,False,False,True,False,False,False
73.4,105.1,2.0,0.7,25.6,False,False,False,True,False,False,False,False,True
83.4,118.1,4.3,1.8,15.2,False,False,False,True,True,False,False,False,False
95.9,78.4,1.5,1.9,20.8,True,False,False,False,True,False,False,False,False
76.3,81.1,2.3,0.3,21.2,False,True,False,False,False,False,False,True,False
72.7,65.2,1.7,0.4,29.2,True,False,False,False,False,False,False,True,False
83.6,90.3,1.1,0.5,27.2,False,False,True,False,True,False,False,False,False
76.8,101.1,1.8,2.2,23.2,False,False,False,True,False,True,False,False,False
70.6,105.4,4.7,0.2,15.2,False,False,False,True,False,False,False,True,False
77.4,94.1,3.0,2.3,5.2,False,False,True,False,True,False,False,False,False
77.3,98.4,0.7,0.8,42.0,False,False,True,False,False,True,False,False,False
82.3,95.4,1.7,0.7,35.6,False,False,False,True,False,True,False,False,False
82.1,106.9,3.9,1.9,25.6,False,False,False,True,False,True,False,False,False
85.9,62.0,2.3,0.7,9.2,True,False,False,False,False,False,False,True,False
78.7,109.0,4.2,4.4,36.4,False,False,False,True,False,False,False,True,False
80.2,101.5,1.5,5.5,47.2,False,False,True,False,False,False,True,False,False
80.7,68.6,2.5,3.7,6.8,False,True,False,False,True,False,False,False,False
80.7,76.3,1.7,1.5,42.0,False,True,False,False,True,False,False,False,False
82.2,56.8,3.3,1.1,23.2,True,False,False,False,False,False,False,True,False
78.8,59.9,2.2,0.9,23.6,True,False,False,False,False,False,True,False,False
66.1,67.2,2.5,0.8,13.2,True,False,False,False,True,False,False,False,False
61.8,97.9,3.6,3.9,29.2,False,False,False,True,False,False,True,False,False
92.0,114.8,3.8,0.5,23.2,False,False,False,True,True,False,False,False,False
77.7,73.1,2.4,0.5,12.8,False,True,False,False,True,False,False,False,False
71.6,128.0,1.7,4.9,20.0,False,False,False,True,True,False,False,False,False
75.2,75.2,1.9,0.8,26.4,False,True,False,False,False,False,False,True,False
78.8,67.4,4.3,3.6,9.2,False,True,False,False,False,True,False,False,False
74.8,137.6,1.5,0.5,25.6,False,False,False,True,False,False,False,True,False
73.3,100.5,0.3,0.5,25.2,False,False,True,False,False,False,True,False,False
68.5,95.9,3.9,5.2,7.6,False,False,True,False,False,True,False,False,False
81.6,71.2,2.5,0.2,30.0,False,False,True,False,False,False,False,True,False
82.1,100.0,1.7,4.2,32.0,False,False,True,False,True,False,False,False,False
80.1,93.5,4.0,0.3,8.0,False,False,False,True,False,False,True,False,False
81.6,88.5,3.8,3.8,10.8,False,True,False,False,True,False,False,False,False
79.1,71.8,1.6,0.4,33.6,True,False,False,False,False,False,True,False,False
76.8,107.2,2.3,2.8,20.4,False,False,True,False,True,False,False,False,False
86.7,87.7,4.1,0.9,20.4,False,True,False,False,False,False,False,True,False
76.1,73.4,3.2,1.1,8.0,False,True,False,False,False,False,False,False,True
68.0,107.0,1.6,0.6,30.4,False,False,True,False,True,False,False,False,False
83.0,102.2,1.1,4.6,14.4,False,False,False,True,False,False,False,True,False
75.5,60.4,1.0,2.3,27.2,True,False,False,False,False,False,False,True,False
83.0,89.2,0.6,1.1,20.0,False,True,False,False,False,True,False,False,False
89.1,108.6,1.6,0.4,9.2,False,False,True,False,True,False,False,False,False
71.4,73.6,1.8,1.1,15.2,False,False,True,False,False,True,False,False,False
81.3,145.8,2.8,4.5,20.8,False,False,False,True,True,False,False,False,False
85.6,121.9,2.7,0.6,15.6,False,False,False,True,False,False,True,False,False
74.0,67.0,1.7,4.8,36.4,False,True,False,False,False,False,False,False,True
84.3,105.1,0.6,1.0,48.4,False,False,True,False,False,False,True,False,False
84.1,75.0,1.9,0.7,28.0,False,True,False,False,False,False,True,False,False
92.1,106.2,2.0,0.7,5.6,False,False,False,True,False,False,True,False,False
83.0,124.8,1.3,6.0,14.4,False,False,False,True,True,False,False,False,False
69.8,73.2,1.3,5.7,28.0,False,True,False,False,True,False,False,False,False
87.3,133.7,4.0,0.5,33.6,False,False,False,True,True,False,False,False,False
64.3,62.7,2.4,5.1,22.4,False,True,False,False,True,False,False,False,False
81.1,91.7,0.6,1.0,52.4,False,False,True,False,False,False,False,False,True
90.8,111.6,1.3,3.4,18.4,False,False,True,False,False,False,False,True,False
77.7,83.9,2.9,3.3,15.2,False,True,False,False,False,False,False,False,False
83.7,62.2,5.2,1.8,7.2,True,False,False,False,False,True,False,False,False
86.2,87.1,4.0,5.3,13.6,False,False,True,False,False,True,False,False,False
76.8,98.3,2.1,5.3,14.0,False,False,True,False,False,False,False,False,True
91.3,127.1,3.5,0.4,20.0,False,False,False,True,False,False,True,False,False
98.2,99.0,1.7,0.5,32.0,False,False,False,True,False,False,True,False,False
79.1,109.9,1.2,0.5,20.8,False,False,False,True,False,False,False,True,False
76.9,53.6,1.1,3.1,24.8,True,False,False,False,True,False,False,False,False
86.5,141.2,0.5,0.7,25.6,False,False,False,True,True,False,False,False,False
70.3,63.4,4.3,1.4,27.2,True,False,False,False,True,False,False,False,False
77.5,122.2,2.1,1.8,32.0,False,False,False,True,False,False,False,False,True
82.2,127.8,2.4,0.2,25.6,False,False,False,True,False,False,False,True,False
78.5,81.4,2.0,0.8,12.8,False,True,False,False,True,False,False,False,False
90.1,124.3,0.8,4.1,20.0,False,False,False,True,True,False,False,False,False
77.1,54.6,1.6,4.8,25.6,True,False,False,False,False,False,True,False,False
82.2,84.2,2.8,1.9,20.0,False,True,False,False,True,False,False,False,False
83.5,58.2,5.3,1.8,28.4,True,False,False,False,True,False,False,False,False
73.3,84.6,3.7,1.4,24.8,False,True,False,False,False,False,False,False,True
70.6,115.8,1.8,2.1,33.6,False,False,False,True,True,False,False,False,False
79.6,52.3,1.6,2.6,33.2,True,False,False,False,False,False,False,True,False
78.2,133.6,2.4,3.0,14.8,False,False,False,True,False,False,False,True,False
63.4,67.6,4.2,0.3,22.0,False,True,False,False,False,False,False,True,False
82.1,99.7,0.9,3.8,18.0,False,False,False,True,True,False,False,False,False
80.8,86.7,1.6,5.0,39.2,False,True,False,False,False,True,False,False,False
69.8,106.8,3.4,5.9,39.2,False,False,False,True,False,False,False,True,False
85.3,94.4,4.2,0.7,13.6,False,False,True,False,False,False,False,True,False
69.8,65.9,1.5,0.8,22.8,True,False,False,False,False,False,False,True,False
70.5,68.8,2.6,3.5,36.4,False,True,False,False,True,False,False,False,False
82.8,52.4,0.8,2.2,28.4,True,False,False,False,False,True,False,False,False
71.7,90.9,0.1,4.3,32.0,False,True,False,False,True,False,False,False,False
76.9,83.2,2.4,0.5,22.4,False,True,False,False,True,False,False,False,False
84.3,97.5,1.8,2.9,22.0,False,False,False,True,False,True,False,False,False
77.5,85.3,2.1,1.3,21.6,False,False,True,False,False,False,False,True,False
82.3,75.0,1.6,0.3,37.2,False,True,False,False,True,False,False,False,False
83.1,147.3,3.0,1.8,37.6,False,False,False,True,False,False,False,False,True
85.3,111.5,5.0,1.1,18.8,False,False,False,True,False,False,True,False,False
74.9,128.7,5.2,0.7,22.0,False,False,False,True,False,False,False,False,True
79.9,131.4,3.4,0.4,29.6,False,False,False,True,False,True,False,False,False
72.0,99.7,0.8,5.2,20.8,False,False,False,True,False,False,False,True,False
94.6,110.2,2.2,0.4,34.4,False,False,True,False,False,True,False,False,False
74.9,119.4,3.7,0.5,35.2,False,False,False,True,False,False,True,False,False
102.6,105.0,4.6,4.4,20.4,False,False,True,False,False,True,False,False,False
84.1,93.6,1.4,0.4,40.0,False,False,True,False,False,False,True,False,False
90.3,123.1,1.1,0.4,25.2,False,False,False,True,True,False,False,False,False
97.1,72.9,1.6,0.6,48.4,False,True,False,False,True,False,False,False,False
80.9,70.4,1.5,0.4,38.4,True,False,False,False,True,False,False,False,False
79.4,133.7,1.2,5.0,38.4,False,False,False,True,False,False,True,False,False
60.0,105.9,2.3,4.7,44.0,False,False,False,True,False,False,True,False,False
85.5,89.7,1.2,0.2,38.0,False,False,True,False,True,False,False,False,False
81.9,67.9,1.7,4.4,37.6,False,True,False,False,False,True,False,False,False
80.7,63.5,0.8,0.3,26.4,False,True,False,False,True,False,False,False,False
67.2,92.7,2.3,0.5,12.4,False,False,True,False,True,False,False,False,False
85.3,53.9,1.8,1.2,14.8,True,False,False,False,False,True,False,False,False
83.1,74.3,0.8,3.0,31.6,False,True,False,False,True,False,False,False,False
82.7,68.8,1.9,5.0,38.4,False,True,False,False,True,False,False,False,False
72.2,102.0,2.0,1.3,36.0,False,False,False,True,False,True,False,False,False
83.2,84.6,2.4,4.2,36.4,False,True,False,False,False,False,True,False,False
74.6,85.0,2.1,2.2,22.4,False,False,True,False,False,False,True,False,False
78.9,89.9,1.7,1.3,18.8,False,True,False,False,False,False,True,False,False
65.7,125.8,2.1,0.1,16.4,False,False,False,True,False,False,True,False,False
70.9,125.3,0.6,3.9,40.4,False,False,False,True,True,False,False,False,False
78.7,95.3,0.5,3.9,37.6,False,True,False,False,False,False,True,False,False
72.7,82.7,1.2,1.6,16.4,False,False,True,False,False,False,False,True,False
72.8,76.1,4.4,0.5,10.4,False,True,False,False,True,False,False,False,False
