dif_lifespan,mass,exercise,smoking,alcohol,sugar
-0.7999999999999972,156.3,3.4,0.3,1.5,16.0
-1.4000000000000057,149.0,1.4,0.1,1.2,19.2
0.10000000000000853,103.3,1.4,0.4,0.9,15.6
-4.300000000000011,67.4,0.7,16.6,3.7,3.2
-1.3999999999999915,123.5,1.9,6.1,1.3,41.2
1.2000000000000028,109.7,2.8,5.2,1.4,32.8
-1.6000000000000085,58.3,4.1,20.6,0.8,26.0
0.29999999999999716,112.0,5.1,12.5,1.7,11.2
-5.199999999999989,128.8,1.2,19.4,0.4,30.8
-0.20000000000000284,89.5,5.5,14.6,1.1,21.2
-4.3999999999999915,75.5,3.3,17.3,0.5,24.8
-1.0,89.0,3.1,11.2,3.2,16.8
-2.5999999999999943,68.8,1.6,13.6,0.7,29.2
-2.6000000000000085,54.9,3.3,18.4,3.8,24.8
-5.1000000000000085,108.9,0.5,11.7,0.3,24.4
-2.8999999999999915,111.5,1.2,4.3,3.9,18.4
-3.6000000000000085,72.3,0.6,11.8,0.4,36.4
-4.5,75.8,0.4,20.9,5.3,28.8
-1.2999999999999972,138.7,3.1,6.0,6.0,38.8
-1.7000000000000028,60.2,1.1,6.9,1.8,30.4
-0.10000000000000853,76.7,3.9,20.4,1.0,28.4
-5.6000000000000085,51.5,2.5,19.7,2.1,13.6
0.6000000000000085,55.4,4.0,4.7,0.9,29.6
0.7999999999999972,55.3,2.8,0.3,0.7,34.4
1.0,94.2,2.2,0.5,0.9,17.6
-1.7999999999999972,57.5,3.1,16.5,4.9,37.2
-4.200000000000003,55.6,1.7,11.7,0.5,46.4
1.2999999999999972,73.4,3.2,3.1,3.7,31.6
0.3999999999999915,99.7,3.4,1.4,0.4,27.2
0.29999999999999716,69.2,4.3,2.8,5.1,16.0
-1.9000000000000057,103.6,4.7,16.1,1.3,34.8
-1.7000000000000028,103.8,1.7,7.5,4.5,8.0
-0.7000000000000028,119.7,4.6,6.6,1.0,33.2
-4.0,69.9,3.3,20.1,4.2,50.0
-4.200000000000003,59.7,1.4,21.0,0.2,27.6
-1.0,112.0,1.8,4.8,0.7,13.6
-4.0,123.5,1.5,14.3,0.9,8.0
-1.2999999999999972,73.2,2.7,9.8,0.7,35.2
-0.5999999999999943,71.8,2.2,5.6,1.8,33.6
-1.8000000000000114,70.9,2.6,8.6,0.9,4.8
-2.1000000000000085,96.7,0.4,2.7,3.6,9.2
-3.0,79.1,1.1,8.9,1.8,33.6
-1.2999999999999972,125.9,1.5,0.5,0.9,34.4
-0.29999999999999716,54.0,0.1,0.3,0.7,11.6
-2.299999999999997,67.5,1.4,10.8,1.0,30.4
-0.4000000000000057,80.0,2.9,6.3,5.8,42.8
-3.0999999999999943,85.5,1.8,14.8,0.9,31.6
-3.3000000000000114,92.9,0.1,21.8,1.5,20.8
-3.4000000000000057,51.5,1.9,13.3,0.6,29.2
-4.700000000000003,99.2,0.7,14.2,0.6,15.2
-3.0,99.2,1.0,0.4,5.1,38.4
-3.299999999999997,104.9,1.7,10.5,0.9,14.4
-4.6000000000000085,86.5,1.8,8.6,5.8,30.4
-4.0,57.1,1.7,21.2,4.8,16.0
-3.0,66.8,3.2,18.1,0.9,40.4
-1.2999999999999972,94.0,2.0,16.6,2.7,23.6
-7.900000000000006,87.9,1.5,21.2,3.3,26.4
-3.0999999999999943,113.9,1.9,4.7,2.9,30.4
-3.9000000000000057,80.0,3.1,15.4,4.6,19.2
-1.7999999999999972,54.6,0.9,3.7,3.8,26.8
-4.0,59.4,0.4,15.1,3.3,16.4
-0.20000000000000284,106.5,2.3,0.1,4.2,17.2
-4.599999999999994,135.2,0.6,14.4,2.8,17.2
-0.6000000000000085,52.3,3.7,1.7,4.5,15.6
-3.1000000000000085,87.9,3.1,17.4,1.1,9.6
-5.099999999999994,116.9,2.3,20.8,0.5,30.8
0.20000000000000284,79.0,2.0,0.0,4.9,27.6
-3.3999999999999915,95.9,3.7,19.9,1.4,46.0
0.4000000000000057,80.1,4.9,10.1,5.1,24.4
2.799999999999997,100.0,3.5,0.0,1.8,10.8
3.200000000000003,78.7,4.6,5.7,0.6,16.0
-6.700000000000003,76.9,1.7,20.8,0.6,35.6
-0.7000000000000028,60.8,0.7,2.2,0.4,22.0
-3.5,73.4,0.4,6.1,4.1,24.0
-3.8000000000000114,62.8,0.6,9.6,4.1,28.8
-4.8999999999999915,76.3,2.2,17.2,4.2,18.0
-4.799999999999997,86.0,1.4,19.5,1.6,36.8
-1.8999999999999915,80.1,3.0,11.9,1.0,29.2
2.0999999999999943,64.4,3.0,0.1,1.8,19.2
-1.5,66.2,1.7,2.9,3.4,46.4
-2.8999999999999915,58.3,2.7,18.0,0.2,13.6
-1.5999999999999943,102.1,3.3,15.2,0.7,27.2
-6.799999999999997,108.2,2.8,19.3,0.9,38.0
0.10000000000000853,67.5,2.6,1.8,3.1,24.0
-2.5,66.5,3.1,12.7,4.2,22.4
-1.1000000000000085,54.2,2.9,6.7,0.4,34.8
-1.7999999999999972,83.9,3.1,7.4,4.0,44.8
-5.400000000000006,135.6,3.0,17.2,5.8,19.2
-3.9000000000000057,70.4,2.0,9.9,2.3,43.6
-1.0,110.4,0.3,0.7,5.6,31.2
0.29999999999999716,91.0,2.2,0.2,0.5,18.0
-4.299999999999997,73.0,1.2,21.9,0.3,19.6
0.3999999999999915,108.2,2.4,0.4,5.3,31.6
-2.1000000000000085,56.7,1.7,16.0,3.9,19.2
2.200000000000003,112.7,4.6,2.9,0.3,8.0
0.0,63.3,1.7,0.1,0.7,44.0
-1.0,82.3,0.8,5.5,4.4,20.0
-1.8999999999999915,76.8,3.6,9.5,1.7,51.2
-0.30000000000001137,105.4,2.4,2.0,4.1,26.0
2.8000000000000114,59.4,3.6,4.6,0.5,32.4
-0.29999999999999716,73.3,4.1,13.9,0.7,43.6
0.09999999999999432,107.7,2.5,21.3,0.3,29.2
-2.200000000000003,109.3,1.4,6.9,0.6,19.6
-5.0,98.0,3.3,20.8,0.4,36.4
0.0,111.8,3.5,2.8,5.7,33.6
2.299999999999997,74.7,4.2,0.8,1.0,35.2
-2.4000000000000057,102.3,2.6,11.0,1.4,11.6
-4.5,146.9,4.8,15.9,3.0,36.0
0.20000000000000284,65.1,2.1,1.9,1.8,27.2
-2.5,154.2,2.6,5.9,0.0,19.6
-3.5999999999999943,95.1,2.7,16.0,5.1,45.6
-6.599999999999994,105.0,1.6,19.7,0.5,23.6
-2.200000000000003,62.1,3.5,22.0,3.4,18.8
-2.0999999999999943,96.7,5.3,17.6,0.8,25.6
-4.599999999999994,68.0,1.1,13.5,4.0,29.6
-2.0,56.1,3.3,15.1,4.2,43.2
-5.299999999999997,90.8,2.1,11.9,1.8,32.4
-3.1000000000000085,138.9,2.0,1.9,4.1,24.8
-0.9000000000000057,124.1,2.4,4.0,0.5,23.2
-1.2999999999999972,115.7,2.3,1.0,4.4,29.6
-4.099999999999994,92.1,1.6,13.2,3.7,30.4
-4.599999999999994,101.9,0.7,21.3,0.4,20.8
-3.6000000000000085,102.5,4.4,20.8,4.3,21.2
-4.299999999999997,59.9,1.6,14.9,0.7,12.0
-0.7999999999999972,88.8,1.0,4.5,4.6,27.2
-3.8000000000000114,71.9,0.6,17.5,0.4,27.6
-2.200000000000003,88.7,4.4,15.1,0.2,22.4
-4.1000000000000085,90.0,0.4,8.9,2.3,24.8
-2.3000000000000114,93.9,1.5,5.4,2.5,26.0
-0.8999999999999915,83.8,1.7,6.5,5.5,24.8
-3.1999999999999886,146.3,1.5,5.1,0.6,16.0
-2.200000000000003,65.1,1.8,10.0,0.3,26.4
-4.6000000000000085,85.1,0.8,14.2,0.1,21.6
-0.9000000000000057,80.6,2.9,18.2,1.0,22.0
-3.0999999999999943,65.7,2.0,14.5,2.3,45.2
-3.299999999999997,115.1,3.0,20.9,0.3,40.4
-2.9000000000000057,111.4,3.6,8.9,4.5,30.4
-1.7000000000000028,106.1,2.1,10.9,0.1,32.4
0.0,133.6,3.9,6.6,3.5,36.8
-1.9000000000000057,89.1,3.9,11.8,5.2,27.6
-3.6000000000000085,50.5,2.5,14.7,1.0,24.0
0.5999999999999943,89.6,3.1,0.0,5.6,18.8
-8.699999999999989,92.5,1.7,21.2,4.1,32.8
-4.1000000000000085,77.0,1.3,17.8,0.5,29.6
-5.799999999999997,133.3,1.8,20.6,2.1,29.2
-1.0999999999999943,82.0,4.1,19.3,0.9,6.8
0.09999999999999432,92.4,1.4,0.7,0.5,33.6
-6.200000000000003,114.8,2.2,18.9,0.3,46.8
-0.7999999999999972,64.7,2.5,12.0,1.9,14.8
-5.300000000000011,115.9,1.3,16.4,4.0,20.0
-1.5,109.5,5.0,20.7,0.6,31.2
0.19999999999998863,72.8,3.9,5.6,4.2,17.2
-4.0,56.8,1.8,20.2,2.6,9.2
-1.0999999999999943,139.7,1.8,0.6,1.3,44.8
-3.299999999999997,104.1,1.2,7.0,2.0,13.2
-7.0,123.8,1.6,21.2,5.2,47.2
0.5,71.5,3.6,6.3,1.4,44.8
-2.1999999999999886,60.8,0.9,11.2,0.5,29.2
0.4000000000000057,87.9,3.6,5.2,3.9,33.2
-0.3999999999999915,83.1,2.9,11.3,0.4,32.4
-0.8999999999999915,51.9,1.7,3.5,2.3,14.8
-1.1000000000000085,113.9,3.9,3.8,3.4,44.8
0.09999999999999432,93.8,3.0,8.1,1.4,17.2
-7.900000000000006,133.9,1.8,21.4,0.4,40.8
-3.700000000000003,81.4,2.2,20.2,4.6,24.4
-2.700000000000003,76.0,4.3,13.5,3.8,12.8
-5.400000000000006,134.8,1.9,11.2,3.9,36.0
3.299999999999997,90.7,4.6,0.3,0.6,34.8
1.5,56.9,4.6,3.9,3.4,32.0
-1.2000000000000028,112.1,3.1,11.9,2.4,27.6
1.2999999999999972,126.9,3.3,0.6,4.3,18.8
-3.700000000000003,53.3,1.1,13.2,2.2,37.6
-3.700000000000003,76.7,3.2,15.7,3.3,30.4
-5.200000000000003,82.5,3.0,18.6,2.0,22.4
-8.100000000000009,99.6,1.3,20.3,0.6,23.6
-3.0,74.7,1.8,16.9,4.3,18.0
-3.4000000000000057,87.7,3.6,14.6,0.6,26.8
-1.7999999999999972,132.9,2.3,6.1,0.4,21.6
-2.3999999999999915,131.4,1.3,7.0,2.3,27.2
-4.5,78.6,3.3,15.3,0.5,20.0
-3.5,65.1,2.6,10.6,5.3,36.8
0.9000000000000057,65.9,4.1,2.0,4.8,21.6
-6.099999999999994,52.5,1.5,13.9,3.8,14.8
-1.9000000000000057,152.8,2.2,6.3,2.5,28.8
-2.0999999999999943,84.6,2.8,13.2,0.1,20.0
-1.6000000000000085,79.6,1.8,7.9,0.3,30.4
-4.399999999999999,85.0,2.7,21.3,5.5,28.8
-1.1000000000000085,74.0,2.3,7.0,3.6,30.0
-0.5,88.2,2.0,1.6,5.9,31.6
-1.8999999999999915,114.1,3.0,8.0,1.2,14.8
-0.7999999999999972,77.2,1.2,2.0,1.2,32.8
-2.700000000000003,83.3,1.5,16.1,0.4,8.8
-2.9000000000000057,128.0,2.4,9.6,0.5,30.4
-0.29999999999999716,106.1,1.3,2.6,1.2,30.8
-1.2000000000000028,128.7,4.3,0.1,3.8,16.0
-4.200000000000003,92.8,2.0,14.9,5.7,30.8
-3.3000000000000114,61.5,1.3,10.9,1.3,44.8
-1.9000000000000057,54.9,1.6,7.5,0.6,11.2
2.5,87.8,4.0,0.6,3.7,19.6
0.20000000000000284,95.2,2.1,1.5,0.8,28.0
0.7999999999999972,56.3,2.5,0.4,1.2,14.4
-5.099999999999994,121.0,3.1,19.7,1.3,44.8
-0.6000000000000085,59.0,1.4,0.1,2.0,42.0
-2.5,54.7,3.6,13.0,0.6,34.0
1.7999999999999972,83.6,3.8,3.7,0.7,18.4
-1.2000000000000028,102.0,2.7,7.3,0.4,33.6
-2.5,68.7,0.8,9.3,0.2,28.0
-5.5,60.2,0.2,19.5,1.0,28.0
1.7000000000000028,98.5,2.9,0.9,0.6,19.6
-0.20000000000000284,95.3,2.9,8.1,0.6,40.4
1.0999999999999943,161.5,3.9,0.1,4.4,21.6
0.9000000000000057,69.2,2.0,1.5,2.1,16.8
-4.700000000000003,86.7,2.7,11.2,2.2,26.4
-5.5,61.3,1.3,15.3,1.4,26.4
-2.0,103.9,4.7,16.9,4.0,18.8
-1.0,91.4,1.6,6.0,0.7,17.2
-1.5999999999999943,91.6,1.7,4.9,1.2,44.0
-2.5,66.8,0.3,7.3,0.5,22.4
-6.1000000000000085,59.8,0.7,21.9,0.9,20.8
1.5,70.9,3.8,8.2,0.4,34.0
-0.20000000000000284,95.1,2.3,4.5,1.4,17.2
-5.599999999999994,54.1,2.3,19.4,5.1,48.8
-0.5,80.5,1.5,9.7,5.0,24.8
-3.700000000000003,75.9,2.1,17.5,3.6,44.8
-2.4000000000000057,103.0,3.0,16.4,0.7,23.2
-0.09999999999999432,114.6,2.3,5.6,5.0,44.0
-5.0,121.3,1.2,21.4,0.5,15.6
-2.0999999999999943,68.3,2.3,13.2,0.4,24.8
-1.6000000000000085,141.8,3.3,10.2,0.5,14.8
-4.200000000000003,59.7,1.4,17.2,0.8,20.8
-3.9000000000000057,104.1,1.4,9.5,2.3,35.2
-3.700000000000003,73.8,0.2,8.4,1.6,22.4
2.700000000000003,52.3,4.7,0.0,0.1,33.2
-5.6000000000000085,130.3,0.9,20.1,0.9,31.6
-1.5,111.3,1.0,1.9,0.6,13.2
1.2000000000000028,78.2,2.7,0.1,2.2,21.6
-1.5,86.4,2.0,9.2,2.5,43.2
-2.200000000000003,80.3,2.3,11.2,5.2,18.4
1.7000000000000028,66.2,3.9,0.3,1.6,19.2
-3.4000000000000057,124.2,3.4,16.1,0.6,26.8
-3.9000000000000057,81.1,2.3,14.9,1.3,23.2
-5.3999999999999915,61.9,1.4,18.8,3.7,24.4
-1.7999999999999972,108.1,1.3,6.1,1.3,42.8
-4.3999999999999915,62.2,2.8,19.5,1.9,28.4
-0.5,52.3,2.6,7.9,0.4,15.6
-4.700000000000003,114.3,1.4,14.9,0.4,32.4
-4.799999999999997,128.7,1.4,3.5,3.3,34.4
-2.8000000000000114,93.3,2.0,17.5,0.4,28.8
-0.7999999999999972,115.1,2.4,3.7,4.8,42.8
-0.10000000000000853,104.8,1.6,4.5,0.4,11.2
0.20000000000000284,95.4,3.0,1.3,3.3,24.4
-3.5999999999999943,61.1,0.4,8.7,4.7,14.8
1.5999999999999943,76.3,2.7,0.1,0.2,23.2
-1.2000000000000028,102.7,1.5,5.5,4.0,16.8
-1.6999999999999886,154.2,2.9,8.5,3.0,20.0
-3.0999999999999943,84.8,1.8,16.8,1.9,24.0
-8.0,72.1,2.7,20.4,5.5,32.8
-5.5,143.5,3.4,22.1,1.6,12.8
-1.7000000000000028,101.8,2.6,10.0,1.0,55.2
2.0999999999999943,85.6,3.0,2.4,0.6,30.0
-0.4000000000000057,63.9,2.1,7.5,0.3,14.4
-3.700000000000003,68.4,2.5,11.9,0.3,41.6
-1.5,77.1,2.5,9.1,0.9,12.0
-1.3000000000000114,54.4,4.0,5.1,4.8,10.0
-2.0999999999999943,52.6,1.7,6.5,0.7,48.8
-0.8999999999999915,70.7,1.2,0.4,4.5,38.4
-0.4000000000000057,96.7,5.3,15.2,0.8,24.8
1.0999999999999943,68.7,1.6,0.9,0.2,14.0
-3.700000000000003,117.6,1.1,4.7,0.4,49.2
-2.8999999999999986,83.5,2.1,15.6,0.5,34.8
-2.0999999999999943,112.1,2.4,2.5,2.2,33.2
-0.8000000000000114,99.0,2.2,0.2,5.0,42.0
-6.5,100.9,1.6,19.6,0.3,24.8
-0.09999999999999432,63.4,2.2,5.4,2.1,10.0
0.7999999999999972,81.8,2.3,1.6,0.5,19.2
-0.6000000000000085,107.9,3.2,0.4,0.8,24.8
-0.9000000000000057,71.1,1.7,5.3,2.0,17.2
-1.3999999999999915,78.7,2.3,19.4,0.8,26.0
-1.6000000000000085,89.7,2.8,3.0,5.2,27.6
-0.30000000000001137,99.2,2.3,3.4,5.7,12.8
-0.20000000000000284,87.6,1.1,0.4,3.7,28.8
-4.3999999999999915,108.2,1.2,21.0,4.7,14.8
2.6999999999999886,63.1,3.9,0.8,0.6,17.6
4.0,74.4,5.4,0.0,0.5,11.2
-2.6999999999999886,157.7,2.1,6.7,0.6,30.8
0.7999999999999972,58.6,2.5,6.8,1.6,19.2
-4.799999999999997,60.9,0.4,9.9,4.6,26.8
0.5999999999999943,84.8,2.5,3.0,1.4,19.6
2.0,88.4,4.5,2.4,0.2,26.8
-6.3999999999999915,89.4,1.5,15.6,1.7,20.0
0.7000000000000028,76.5,1.4,0.1,0.6,22.4
0.6000000000000085,81.3,2.4,2.8,0.3,26.8
-1.0,109.0,3.0,5.5,0.4,43.6
-4.200000000000003,133.8,2.1,11.8,0.3,26.4
-7.5,153.8,1.7,10.1,0.4,10.4
3.4000000000000057,62.6,4.5,0.0,0.7,18.0
-4.0,152.4,1.3,0.3,5.0,17.2
-0.4000000000000057,103.3,1.8,6.7,0.3,4.0
-3.700000000000003,92.2,2.5,13.1,4.7,3.6
-1.0,161.7,3.3,0.5,1.0,18.8
-3.6000000000000085,52.0,2.7,21.9,0.5,33.6
0.0,88.8,1.5,0.0,1.2,29.6
-7.700000000000003,128.4,0.5,18.0,3.8,33.2
0.10000000000000853,76.3,2.3,0.2,5.1,21.2
-3.1000000000000085,105.5,1.6,9.5,0.6,31.2
-2.5,110.7,0.1,0.1,6.0,14.4
-2.0,100.2,2.3,10.4,1.5,18.8
-1.1999999999999886,80.7,0.3,6.0,4.8,21.6
-1.2000000000000028,117.0,3.4,1.9,0.3,40.4
-5.0,66.3,0.1,19.0,4.8,18.8
0.7999999999999972,65.4,2.5,6.6,0.9,14.8
-6.900000000000006,82.0,2.4,19.5,1.0,36.8
-2.299999999999997,68.1,1.5,15.3,0.5,8.4
0.0,114.6,2.4,0.1,1.1,26.4
-1.8999999999999915,119.1,2.2,0.6,1.7,38.8
-0.4000000000000057,127.1,2.3,0.3,1.2,40.4
-5.3999999999999915,85.6,0.2,13.6,4.6,18.0
-3.8999999999999915,141.3,4.2,17.6,0.6,33.6
-6.599999999999994,120.4,3.5,17.1,4.0,33.6
-1.4000000000000057,86.5,1.0,2.9,1.6,33.2
-3.200000000000003,57.3,2.0,13.3,3.0,27.2
-0.10000000000000853,64.2,1.9,2.3,0.3,54.8
-1.3999999999999915,92.0,2.5,5.9,2.2,33.6
-4.0,98.3,0.8,8.7,0.8,24.4
-1.8999999999999915,113.8,1.0,7.1,5.8,51.6
-5.700000000000003,67.8,1.7,17.2,2.6,15.6
-1.8000000000000114,107.2,1.7,2.3,0.1,39.6
-2.200000000000003,106.5,2.2,13.2,0.1,11.6
-0.7999999999999972,133.8,4.2,18.8,1.2,8.8
0.19999999999998863,98.9,3.0,5.5,1.9,22.4
-4.200000000000003,92.9,2.8,15.5,0.3,37.2
-2.9000000000000057,56.3,0.8,21.7,0.6,38.0
1.3000000000000114,127.9,2.9,1.1,1.9,36.4
-4.5,98.3,1.5,14.3,1.1,30.0
-1.7999999999999972,98.8,1.4,9.9,0.1,14.8
-2.200000000000003,59.7,2.0,8.9,2.3,15.2
0.0,84.0,3.5,0.1,0.7,28.8
0.09999999999999432,84.9,3.4,12.3,0.5,15.2
-0.6000000000000085,97.1,2.2,0.5,4.5,18.8
-4.0,72.1,2.3,17.1,0.4,17.2
-2.3999999999999915,138.8,1.2,0.2,1.2,18.4
-0.9000000000000057,83.9,1.8,6.0,0.9,18.4
-3.5,99.5,2.7,21.2,2.1,27.6
-0.20000000000000284,76.6,1.2,0.7,0.2,34.0
-2.799999999999997,70.4,1.6,17.0,4.6,46.0
-2.700000000000003,75.7,1.7,14.8,0.8,20.0
0.5999999999999943,81.5,2.5,0.2,0.3,28.4
-2.799999999999997,65.2,2.1,16.1,0.4,38.8
2.5999999999999943,77.8,5.1,6.1,0.5,46.4
-1.9000000000000057,63.9,5.4,14.3,3.3,23.6
0.6000000000000085,52.8,1.5,0.1,5.2,44.0
-7.299999999999997,104.6,2.3,15.6,5.7,16.0
-2.5,88.6,1.6,13.2,0.7,28.4
0.6000000000000085,77.8,4.1,11.9,4.5,14.0
-4.0,64.6,2.3,15.0,0.3,32.4
-3.5,100.4,1.4,10.0,4.0,21.2
-4.599999999999994,107.8,2.1,20.7,0.8,44.8
-2.299999999999997,95.8,1.6,6.3,1.2,38.4
0.8999999999999915,92.1,2.8,1.8,0.9,20.4
-5.3999999999999915,66.7,3.4,20.5,0.5,32.8
-5.5,107.8,1.4,20.0,4.7,34.4
-0.9000000000000057,74.9,1.3,0.3,2.3,37.6
-1.0,87.0,1.4,3.5,4.1,14.8
0.7000000000000028,89.1,1.8,1.2,1.3,20.0
-4.5,107.5,3.9,17.1,1.7,52.8
0.5,88.7,2.2,3.9,0.6,17.2
-3.0999999999999943,73.7,3.2,12.9,1.0,36.0
-2.799999999999997,88.2,4.8,11.0,4.5,24.4
-2.0999999999999943,88.0,1.7,15.3,0.4,32.4
-1.2999999999999972,79.7,3.5,11.6,2.3,19.2
-2.5999999999999943,117.1,4.3,12.6,3.1,31.6
4.3999999999999915,51.8,4.2,1.7,1.2,39.6
-1.4000000000000057,75.5,1.7,14.0,0.2,24.4
-3.5,57.2,1.7,19.4,0.7,28.8
-1.8000000000000114,135.1,2.9,4.4,3.6,31.2
2.0999999999999943,61.8,4.5,4.4,0.3,40.0
-4.299999999999997,66.3,1.5,21.7,1.3,30.8
-1.8999999999999915,69.7,1.8,16.2,1.3,10.0
-8.599999999999994,107.4,1.1,19.5,5.4,24.8
3.3999999999999915,87.2,3.5,0.0,0.0,14.8
-0.29999999999999716,87.2,2.3,4.5,1.3,24.4
0.7999999999999972,60.7,1.7,0.7,2.4,22.0
-9.700000000000003,110.0,0.1,19.9,5.9,18.0
-1.4000000000000057,124.5,0.5,0.2,0.4,11.6
-0.8999999999999915,70.6,2.6,3.6,2.1,27.2
-0.09999999999999432,88.0,2.1,4.7,1.4,33.6
-1.4000000000000057,79.4,0.7,6.3,3.1,12.0
0.29999999999999716,107.8,1.8,0.3,0.5,23.2
-6.6000000000000085,74.4,1.3,19.6,4.6,32.4
-2.0,100.9,0.7,11.5,0.5,24.0
-3.5,83.9,1.7,15.7,1.1,42.8
-0.5,120.4,2.6,0.3,1.6,24.0
-1.2000000000000028,80.3,2.8,11.2,5.3,18.0
-1.1000000000000085,62.7,1.4,6.7,1.2,10.0
0.0,67.9,1.7,2.3,1.3,39.2
-3.200000000000003,51.8,2.4,14.5,0.8,17.2
-1.0,135.0,1.4,2.5,1.1,42.4
-1.7999999999999972,69.3,2.6,6.8,3.8,34.8
-5.099999999999994,155.8,4.4,18.3,0.8,13.6
-5.299999999999997,142.5,2.3,20.9,0.7,25.2
-0.30000000000001137,100.7,1.9,0.3,2.7,32.8
-0.7999999999999972,109.5,3.6,7.9,2.4,20.8
-0.6000000000000085,100.2,2.8,21.8,0.3,13.2
3.5,76.3,3.6,1.1,0.3,14.4
-4.400000000000006,93.4,1.7,14.4,5.1,18.8
-1.0,86.0,1.8,4.1,0.3,10.4
-5.199999999999989,132.5,2.5,11.9,0.9,39.6
-3.8999999999999915,85.0,1.7,15.3,3.9,12.0
0.7000000000000028,72.6,1.9,0.4,4.2,16.0
-2.0,151.6,2.7,0.1,5.0,24.8
-4.299999999999997,133.7,2.1,10.6,1.9,36.8
-5.300000000000011,139.7,1.7,16.1,3.8,23.6
-1.6000000000000085,71.9,2.8,10.8,4.7,15.2
-2.9000000000000057,98.3,1.5,11.4,0.4,30.0
-1.5,96.0,2.4,12.6,4.7,34.8
-2.5,86.1,1.4,18.4,0.2,21.6
-6.3999999999999915,58.6,2.2,22.1,4.0,34.8
0.4000000000000057,121.3,3.9,1.1,0.3,42.8
-1.9000000000000057,67.3,0.6,7.7,0.9,25.2
-2.0,65.2,2.0,13.2,3.5,20.4
0.5,93.6,3.8,0.6,4.8,47.6
-1.0999999999999943,142.2,3.1,0.7,0.9,23.6
-1.2000000000000028,66.6,1.5,0.1,5.8,29.2
0.20000000000000284,87.8,2.3,0.6,5.4,15.6
-5.5,94.4,2.0,21.6,0.1,46.4
-2.4000000000000057,68.0,1.4,8.5,2.3,17.2
-1.5,109.0,1.2,4.0,0.9,39.6
-5.0,64.4,1.0,20.2,5.2,13.2
-1.2000000000000028,61.5,3.2,9.4,4.5,22.0
-3.299999999999997,81.7,1.4,14.9,0.7,45.6
2.0,78.8,4.3,5.1,0.6,12.8
-4.5,67.5,1.7,17.7,3.2,13.6
-2.6000000000000085,112.3,1.2,5.4,2.2,36.8
0.20000000000000284,125.6,3.9,1.7,0.4,24.8
-2.299999999999997,60.5,1.9,14.2,0.5,30.4
0.0,108.0,2.1,0.3,3.1,11.2
-5.6000000000000085,151.9,3.9,17.5,1.1,23.6
-0.09999999999999432,53.9,1.6,0.6,4.0,35.6
-5.5,125.7,2.6,19.7,0.2,10.4
-0.4000000000000057,84.9,3.1,0.6,5.8,54.0
0.4000000000000057,95.0,3.3,0.1,0.3,18.8
-0.10000000000000853,104.6,2.0,0.7,0.4,24.4
-2.0,96.7,3.2,10.5,1.7,35.6
1.2000000000000028,84.8,1.7,0.1,0.4,23.2
-1.7000000000000028,105.7,3.1,17.8,1.6,19.2
0.4000000000000057,83.3,2.7,0.1,2.7,16.0
-5.0,125.1,1.3,19.5,3.1,16.8
-1.4000000000000057,140.1,1.9,2.2,0.9,28.8
-0.8999999999999915,54.0,2.1,2.0,5.2,3.2
-0.19999999999998863,53.2,2.1,8.3,0.7,8.8
0.4000000000000057,63.9,1.1,0.1,0.6,32.4
-0.29999999999999716,61.9,2.6,6.5,0.5,18.0
-5.799999999999997,120.3,1.4,18.6,3.9,34.4
-3.4000000000000057,128.6,2.0,4.5,5.6,23.2
-1.7999999999999972,50.2,3.3,21.4,0.6,28.4
0.4000000000000057,83.4,4.7,5.6,1.0,33.2
-1.4000000000000057,78.6,1.9,3.8,6.0,8.8
-0.29999999999999716,94.5,2.5,0.4,5.9,45.6
2.0,62.2,2.8,0.2,2.0,8.4
-2.799999999999997,97.6,0.4,11.3,1.9,13.6
-2.6999999999999886,93.8,4.5,16.1,0.3,30.4
-1.3999999999999915,73.5,3.0,14.8,1.3,16.0
-4.6000000000000085,98.9,2.5,20.9,0.7,44.8
-2.5,87.5,2.5,13.1,2.3,47.2
-4.800000000000011,115.5,1.1,15.9,1.6,6.8
1.4000000000000057,81.5,2.4,0.4,5.1,15.2
-0.7000000000000028,115.1,4.2,8.2,2.5,27.6
-1.3000000000000114,107.8,1.7,16.1,0.5,25.6
1.0999999999999943,87.5,5.0,11.5,3.9,19.6
-4.099999999999994,84.8,2.0,19.8,0.6,53.2
0.0,110.9,4.2,19.6,0.5,28.4
-4.799999999999997,124.9,1.9,17.2,1.6,16.8
-2.6000000000000085,127.0,0.8,9.6,0.5,28.0
-6.400000000000006,89.5,0.7,19.1,5.4,3.2
-3.299999999999997,85.7,0.8,9.3,1.7,13.6
-2.6000000000000085,63.6,0.6,14.1,0.6,46.4
-0.7000000000000028,109.9,2.9,3.2,3.3,37.2
-3.4000000000000057,61.0,1.7,10.0,3.1,22.8
0.5999999999999943,76.9,4.1,4.9,4.4,15.2
-7.800000000000011,114.2,2.0,20.7,4.3,38.4
0.7999999999999972,114.3,1.9,0.1,0.4,32.4
0.4000000000000057,101.7,1.5,0.4,0.6,19.6
0.20000000000000284,113.5,3.7,5.1,1.2,16.0
-0.20000000000000284,147.0,3.3,3.2,0.7,27.2
-8.0,133.1,0.4,15.9,5.6,29.6
1.6000000000000085,57.5,3.6,5.8,0.5,34.8
-4.799999999999997,50.1,1.0,20.7,3.5,19.2
-1.2999999999999972,100.7,1.6,7.0,0.6,18.4
-2.799999999999997,103.7,2.7,21.4,0.5,18.0
